"DateTime","depth","temp","DateTime_H"
"2018-05-31 17:04:23",3,15.0648,2018-05-31 17:00:00
"2018-05-31 17:04:23",4,11.0123,2018-05-31 17:00:00
"2018-05-31 17:04:23",5,10.066,2018-05-31 17:00:00
"2018-05-31 17:04:23",6,10.0416,2018-05-31 17:00:00
"2018-05-31 17:04:23",7,10.0311,2018-05-31 17:00:00
"2018-05-31 17:04:23",8,10.0187,2018-05-31 17:00:00
"2018-05-31 17:04:23",9,10.0039,2018-05-31 17:00:00
"2018-05-31 17:04:23",9.2,10.0043,2018-05-31 17:00:00
"2018-06-04 15:25:14",0.1,23.4003,2018-06-04 15:00:00
"2018-06-04 15:25:14",1,23.1671,2018-06-04 15:00:00
"2018-06-04 15:25:14",2,19.0698,2018-06-04 15:00:00
"2018-06-04 15:25:14",3,15.2755,2018-06-04 15:00:00
"2018-06-04 15:25:14",4,10.9423,2018-06-04 15:00:00
"2018-06-04 15:25:14",5,10.1873,2018-06-04 15:00:00
"2018-06-04 15:25:14",6,10.1557,2018-06-04 15:00:00
"2018-06-04 15:25:14",7,10.1465,2018-06-04 15:00:00
"2018-06-04 15:25:14",8,10.1491,2018-06-04 15:00:00
"2018-06-04 15:25:14",9,10.1344,2018-06-04 15:00:00
"2018-06-04 15:25:14",9.2,10.132,2018-06-04 15:00:00
"2018-06-07 14:05:47",0.1,23.0855,2018-06-07 14:00:00
"2018-06-07 14:05:47",1,22.7822,2018-06-07 14:00:00
"2018-06-07 14:05:47",2,19.5111,2018-06-07 14:00:00
"2018-06-07 14:05:47",3,15.8177,2018-06-07 14:00:00
"2018-06-07 14:05:47",4,11.7473,2018-06-07 14:00:00
"2018-06-07 14:05:47",5,10.2928,2018-06-07 14:00:00
"2018-06-07 14:05:47",6,10.2672,2018-06-07 14:00:00
"2018-06-07 14:05:47",7,10.2681,2018-06-07 14:00:00
"2018-06-07 14:05:47",8,10.2547,2018-06-07 14:00:00
"2018-06-07 14:05:47",9,10.2495,2018-06-07 14:00:00
"2018-06-07 14:05:47",9.2,10.2494,2018-06-07 14:00:00
"2018-06-11 13:39:59",0.1,24.6738,2018-06-11 13:00:00
"2018-06-11 13:39:59",1,24.68,2018-06-11 13:00:00
"2018-06-11 13:39:59",2,19.9714,2018-06-11 13:00:00
"2018-06-11 13:39:59",3,15.522,2018-06-11 13:00:00
"2018-06-11 13:39:59",4,11.8206,2018-06-11 13:00:00
"2018-06-11 13:39:59",5,10.446,2018-06-11 13:00:00
"2018-06-11 13:39:59",6,10.4183,2018-06-11 13:00:00
"2018-06-11 13:39:59",7,10.4097,2018-06-11 13:00:00
"2018-06-11 13:39:59",8,10.3974,2018-06-11 13:00:00
"2018-06-11 13:39:59",9,10.3943,2018-06-11 13:00:00
"2018-06-11 13:39:59",9.2,10.3928,2018-06-11 13:00:00
"2018-06-14 17:39:24",0.1,24.7688,2018-06-14 17:00:00
"2018-06-14 17:39:24",1,23.1242,2018-06-14 17:00:00
"2018-06-14 17:39:24",2,19.2105,2018-06-14 17:00:00
"2018-06-14 17:39:24",3,16.1489,2018-06-14 17:00:00
"2018-06-14 17:39:24",4,11.2865,2018-06-14 17:00:00
"2018-06-14 17:39:24",5,10.5465,2018-06-14 17:00:00
"2018-06-14 17:39:24",6,10.5288,2018-06-14 17:00:00
"2018-06-14 17:39:24",7,10.5143,2018-06-14 17:00:00
"2018-06-14 17:39:24",8,10.5067,2018-06-14 17:00:00
"2018-06-14 17:39:24",9,10.4999,2018-06-14 17:00:00
"2018-06-14 17:39:24",9.2,10.4964,2018-06-14 17:00:00
"2018-06-18 13:48:57",0.1,26.1952,2018-06-18 13:00:00
"2018-06-18 13:48:57",1,24.4994,2018-06-18 13:00:00
"2018-06-18 13:48:57",2,21.0731,2018-06-18 13:00:00
"2018-06-18 13:48:57",3,15.523,2018-06-18 13:00:00
"2018-06-18 13:48:57",4,12.3363,2018-06-18 13:00:00
"2018-06-18 13:48:57",5,10.7101,2018-06-18 13:00:00
"2018-06-18 13:48:57",6,10.6534,2018-06-18 13:00:00
"2018-06-18 13:48:57",7,10.6419,2018-06-18 13:00:00
"2018-06-18 13:48:57",8,10.6374,2018-06-18 13:00:00
"2018-06-18 13:48:57",9,10.6298,2018-06-18 13:00:00
"2018-06-18 13:48:57",9.2,10.6306,2018-06-18 13:00:00
"2018-06-18 19:23:14",0.1,27.2422,2018-06-18 19:00:00
"2018-06-18 19:23:14",1,24.3627,2018-06-18 19:00:00
"2018-06-18 19:23:14",2,20.661,2018-06-18 19:00:00
"2018-06-18 19:23:14",3,17.0584,2018-06-18 19:00:00
"2018-06-18 19:23:14",4,11.9234,2018-06-18 19:00:00
"2018-06-18 19:23:14",5,10.6849,2018-06-18 19:00:00
"2018-06-18 19:23:14",6,10.6578,2018-06-18 19:00:00
"2018-06-18 19:23:14",7,10.6472,2018-06-18 19:00:00
"2018-06-18 19:23:14",8,10.6371,2018-06-18 19:00:00
"2018-06-18 19:23:14",9,10.6338,2018-06-18 19:00:00
"2018-06-18 19:23:14",9.2,10.6402,2018-06-18 19:00:00
"2018-06-21 18:00:29",0.1,27.3263,2018-06-21 18:00:00
"2018-06-21 18:00:29",1,26.4212,2018-06-21 18:00:00
"2018-06-21 18:00:29",2,21.3279,2018-06-21 18:00:00
"2018-06-21 18:00:29",3,16.2883,2018-06-21 18:00:00
"2018-06-21 18:00:29",4,11.9344,2018-06-21 18:00:00
"2018-06-21 18:00:29",5,10.8356,2018-06-21 18:00:00
"2018-06-21 18:00:29",6,10.7826,2018-06-21 18:00:00
"2018-06-21 18:00:29",7,10.7697,2018-06-21 18:00:00
"2018-06-21 18:00:29",8,10.7619,2018-06-21 18:00:00
"2018-06-21 18:00:29",9,10.7562,2018-06-21 18:00:00
"2018-06-21 18:00:29",9.2,10.7551,2018-06-21 18:00:00
"2018-06-25 14:39:56",0.1,26.2219,2018-06-25 14:00:00
"2018-06-25 14:39:56",1,26.2063,2018-06-25 14:00:00
"2018-06-25 14:39:56",2,22.1904,2018-06-25 14:00:00
"2018-06-25 14:39:56",3,16.6097,2018-06-25 14:00:00
"2018-06-25 14:39:56",4,12.5342,2018-06-25 14:00:00
"2018-06-25 14:39:56",5,10.9147,2018-06-25 14:00:00
"2018-06-25 14:39:56",6,10.8697,2018-06-25 14:00:00
"2018-06-25 14:39:56",7,10.8612,2018-06-25 14:00:00
"2018-06-25 14:39:56",8,10.8568,2018-06-25 14:00:00
"2018-06-25 14:39:56",9,10.8517,2018-06-25 14:00:00
"2018-06-25 14:39:56",9.2,10.8532,2018-06-25 14:00:00
"2018-06-28 13:39:10",0.1,23.952,2018-06-28 13:00:00
"2018-06-28 13:39:10",1,23.8528,2018-06-28 13:00:00
"2018-06-28 13:39:10",2,21.5672,2018-06-28 13:00:00
"2018-06-28 13:39:10",3,16.3711,2018-06-28 13:00:00
"2018-06-28 13:39:10",4,12.2333,2018-06-28 13:00:00
"2018-06-28 13:39:10",5,10.9828,2018-06-28 13:00:00
"2018-06-28 13:39:10",6,10.9636,2018-06-28 13:00:00
"2018-06-28 13:39:10",7,10.9397,2018-06-28 13:00:00
"2018-06-28 13:39:10",8,10.9347,2018-06-28 13:00:00
"2018-06-28 13:39:10",9,10.9393,2018-06-28 13:00:00
"2018-06-28 13:39:10",9.2,10.9293,2018-06-28 13:00:00
"2018-07-02 13:56:46",0.1,27.452,2018-07-02 13:00:00
"2018-07-02 13:56:46",1,25.5154,2018-07-02 13:00:00
"2018-07-02 13:56:46",2,22.3412,2018-07-02 13:00:00
"2018-07-02 13:56:46",3,17.0682,2018-07-02 13:00:00
"2018-07-02 13:56:46",4,12.3326,2018-07-02 13:00:00
"2018-07-02 13:56:46",5,11.0898,2018-07-02 13:00:00
"2018-07-02 13:56:46",6,11.067,2018-07-02 13:00:00
"2018-07-02 13:56:46",7,11.0537,2018-07-02 13:00:00
"2018-07-02 13:56:46",8,11.0488,2018-07-02 13:00:00
"2018-07-02 13:56:46",9,11.0438,2018-07-02 13:00:00
"2018-07-02 13:56:46",9.2,11.0335,2018-07-02 13:00:00
"2018-07-05 16:25:55",0.1,28.8083,2018-07-05 16:00:00
"2018-07-05 16:25:55",1,27.0201,2018-07-05 16:00:00
"2018-07-05 16:25:55",2,23.3335,2018-07-05 16:00:00
"2018-07-05 16:25:55",3,16.9997,2018-07-05 16:00:00
"2018-07-05 16:25:55",4,12.6726,2018-07-05 16:00:00
"2018-07-05 16:25:55",5,11.1754,2018-07-05 16:00:00
"2018-07-05 16:25:55",6,11.1374,2018-07-05 16:00:00
"2018-07-05 16:25:55",7,11.1322,2018-07-05 16:00:00
"2018-07-05 16:25:55",8,11.1226,2018-07-05 16:00:00
"2018-07-05 16:25:55",9,11.1156,2018-07-05 16:00:00
"2018-07-05 16:25:55",9.2,11.1156,2018-07-05 16:00:00
"2018-07-09 13:48:10",0.1,25.5168,2018-07-09 13:00:00
"2018-07-09 13:48:10",1,25.7468,2018-07-09 13:00:00
"2018-07-09 13:48:10",2,23.366,2018-07-09 13:00:00
"2018-07-09 13:48:10",3,17.1679,2018-07-09 13:00:00
"2018-07-09 13:48:10",4,13.1413,2018-07-09 13:00:00
"2018-07-09 13:48:10",5,11.2763,2018-07-09 13:00:00
"2018-07-09 13:48:10",6,11.2514,2018-07-09 13:00:00
"2018-07-09 13:48:10",7,11.2508,2018-07-09 13:00:00
"2018-07-09 13:48:10",8,11.2456,2018-07-09 13:00:00
"2018-07-09 13:48:10",9,11.2399,2018-07-09 13:00:00
"2018-07-09 13:48:10",9.2,11.2374,2018-07-09 13:00:00
"2018-07-16 13:45:00",0.1,27.3995,2018-07-16 13:00:00
"2018-07-16 13:45:00",1,27.2692,2018-07-16 13:00:00
"2018-07-16 13:45:00",2,24.402,2018-07-16 13:00:00
"2018-07-16 13:45:00",3,18.2176,2018-07-16 13:00:00
"2018-07-16 13:45:00",4,13.0874,2018-07-16 13:00:00
"2018-07-16 13:45:00",5,11.6187,2018-07-16 13:00:00
"2018-07-16 13:45:00",6,11.4468,2018-07-16 13:00:00
"2018-07-16 13:45:00",7,11.441,2018-07-16 13:00:00
"2018-07-16 13:45:00",8,11.4284,2018-07-16 13:00:00
"2018-07-16 13:45:00",9,11.4164,2018-07-16 13:00:00
"2018-07-16 13:45:00",9.2,11.4163,2018-07-16 13:00:00
"2018-07-19 14:09:16",0.1,26.9707,2018-07-19 14:00:00
"2018-07-19 14:09:16",1,26.7712,2018-07-19 14:00:00
"2018-07-19 14:09:16",2,24.2766,2018-07-19 14:00:00
"2018-07-19 14:09:16",3,17.4784,2018-07-19 14:00:00
"2018-07-19 14:09:16",4,13.2426,2018-07-19 14:00:00
"2018-07-19 14:09:16",5,11.5261,2018-07-19 14:00:00
"2018-07-19 14:09:16",6,11.5051,2018-07-19 14:00:00
"2018-07-19 14:09:16",7,11.4985,2018-07-19 14:00:00
"2018-07-19 14:09:16",8,11.4922,2018-07-19 14:00:00
"2018-07-19 14:09:16",9,11.4887,2018-07-19 14:00:00
"2018-07-19 14:09:16",9.2,11.4889,2018-07-19 14:00:00
"2018-07-23 13:37:18",0.1,24.9385,2018-07-23 13:00:00
"2018-07-23 13:37:18",1,25.1816,2018-07-23 13:00:00
"2018-07-23 13:37:18",2,25.037,2018-07-23 13:00:00
"2018-07-23 13:37:18",3,18.0925,2018-07-23 13:00:00
"2018-07-23 13:37:18",4,13.4979,2018-07-23 13:00:00
"2018-07-23 13:37:18",5,11.7926,2018-07-23 13:00:00
"2018-07-23 13:37:18",6,11.6998,2018-07-23 13:00:00
"2018-07-23 13:37:18",7,11.7081,2018-07-23 13:00:00
"2018-07-23 13:37:18",8,11.7081,2018-07-23 13:00:00
"2018-07-23 13:37:18",9,11.7081,2018-07-23 13:00:00
"2018-07-23 13:37:18",9.2,11.7081,2018-07-23 13:00:00
"2018-07-26 19:31:27",0.1,26.9256,2018-07-26 19:00:00
"2018-07-26 19:31:27",1,25.3062,2018-07-26 19:00:00
"2018-07-26 19:31:27",2,23.3636,2018-07-26 19:00:00
"2018-07-26 19:31:27",3,19.8275,2018-07-26 19:00:00
"2018-07-26 19:31:27",4,14.0782,2018-07-26 19:00:00
"2018-07-26 19:31:27",5,11.8548,2018-07-26 19:00:00
"2018-07-26 19:31:27",6,11.8174,2018-07-26 19:00:00
"2018-07-26 19:31:27",7,11.8101,2018-07-26 19:00:00
"2018-07-26 19:31:27",8,11.8019,2018-07-26 19:00:00
"2018-07-26 19:31:27",9,11.8012,2018-07-26 19:00:00
"2018-07-26 19:31:27",9.2,11.7983,2018-07-26 19:00:00
"2018-07-30 14:35:09",0.1,25.6653,2018-07-30 14:00:00
"2018-07-30 14:35:09",1,25.2657,2018-07-30 14:00:00
"2018-07-30 14:35:09",2,24.9674,2018-07-30 14:00:00
"2018-07-30 14:35:09",3,19.2407,2018-07-30 14:00:00
"2018-07-30 14:35:09",4,13.5263,2018-07-30 14:00:00
"2018-07-30 14:35:09",5,11.9385,2018-07-30 14:00:00
"2018-07-30 14:35:09",6,11.9403,2018-07-30 14:00:00
"2018-07-30 14:35:09",7,11.9149,2018-07-30 14:00:00
"2018-07-30 14:35:09",8,11.9273,2018-07-30 14:00:00
"2018-07-30 14:35:09",9,11.9169,2018-07-30 14:00:00
"2018-07-30 14:35:09",9.2,11.9123,2018-07-30 14:00:00
"2018-08-02 16:29:49",0.1,25.3842,2018-08-02 16:00:00
"2018-08-02 16:29:49",1,25.0658,2018-08-02 16:00:00
"2018-08-02 16:29:49",2,23.7597,2018-08-02 16:00:00
"2018-08-02 16:29:49",3,18.8057,2018-08-02 16:00:00
"2018-08-02 16:29:49",4,12.8469,2018-08-02 16:00:00
"2018-08-02 16:29:49",5,11.9402,2018-08-02 16:00:00
"2018-08-02 16:29:49",6,11.8849,2018-08-02 16:00:00
"2018-08-02 16:29:49",7,11.8389,2018-08-02 16:00:00
"2018-08-02 16:29:49",8,11.769,2018-08-02 16:00:00
"2018-08-02 16:29:49",9,11.6836,2018-08-02 16:00:00
"2018-08-02 16:29:49",9.2,11.6675,2018-08-02 16:00:00
"2018-08-06 13:37:13",0.1,25.983,2018-08-06 13:00:00
"2018-08-06 13:37:13",1,26.1238,2018-08-06 13:00:00
"2018-08-06 13:37:13",2,23.7704,2018-08-06 13:00:00
"2018-08-06 13:37:13",3,19.4151,2018-08-06 13:00:00
"2018-08-06 13:37:13",4,14.5314,2018-08-06 13:00:00
"2018-08-06 13:37:13",5,12.2504,2018-08-06 13:00:00
"2018-08-06 13:37:13",6,11.9243,2018-08-06 13:00:00
"2018-08-06 13:37:13",7,11.8404,2018-08-06 13:00:00
"2018-08-06 13:37:13",8,11.7922,2018-08-06 13:00:00
"2018-08-06 13:37:13",9,11.6471,2018-08-06 13:00:00
"2018-08-06 13:37:13",9.2,11.694,2018-08-06 13:00:00
"2018-08-10 14:30:05",0.1,26.3496,2018-08-10 14:00:00
"2018-08-09 17:53:55",1,26.3115,2018-08-09 17:00:00
"2018-08-09 17:53:55",4,13.8063,2018-08-09 17:00:00
"2018-08-10 14:30:05",5,12.1267,2018-08-10 14:00:00
"2018-08-09 17:53:55",6,11.9189,2018-08-09 17:00:00
"2018-08-09 17:53:55",7,11.7527,2018-08-09 17:00:00
"2018-08-10 16:22:13",8,11.7977,2018-08-10 16:00:00
"2018-08-09 17:53:55",9,11.5729,2018-08-09 17:00:00
"2018-08-10 16:22:13",9.2,11.7885,2018-08-10 16:00:00
"2018-08-10 18:34:03",0.1,27.4757,2018-08-10 18:00:00
"2018-08-10 18:34:03",1,26.6027,2018-08-10 18:00:00
"2018-08-10 18:34:03",4,14.6728,2018-08-10 18:00:00
"2018-08-10 18:34:03",5,12.1768,2018-08-10 18:00:00
"2018-08-10 18:34:03",6,11.8504,2018-08-10 18:00:00
"2018-08-10 18:34:03",7,11.8129,2018-08-10 18:00:00
"2018-08-10 18:34:03",8,11.8059,2018-08-10 18:00:00
"2018-08-10 18:34:03",9,11.8044,2018-08-10 18:00:00
"2018-08-10 18:34:03",9.2,11.8018,2018-08-10 18:00:00
"2018-08-13 12:00:00",0.1,26.6,2018-08-13 12:00:00
"2018-08-13 12:00:00",1,26.3,2018-08-13 12:00:00
"2018-08-13 12:00:00",2,26.2,2018-08-13 12:00:00
"2018-08-13 12:00:00",3,23.3,2018-08-13 12:00:00
"2018-08-13 12:00:00",4,18.5,2018-08-13 12:00:00
"2018-08-13 12:00:00",5,13.6,2018-08-13 12:00:00
"2018-08-13 12:00:00",6,12.3,2018-08-13 12:00:00
"2018-08-13 12:00:00",7,12.1,2018-08-13 12:00:00
"2018-08-13 12:00:00",8,12,2018-08-13 12:00:00
"2018-08-13 12:00:00",9,12,2018-08-13 12:00:00
"2018-08-13 12:00:00",9.2,12,2018-08-13 12:00:00
"2018-08-14 15:59:03",0.1,26.5094,2018-08-14 15:00:00
"2018-08-14 15:59:03",1,25.4828,2018-08-14 15:00:00
"2018-08-14 15:59:03",4,14.398,2018-08-14 15:00:00
"2018-08-14 15:59:03",5,12.2288,2018-08-14 15:00:00
"2018-08-14 15:59:03",6,12.0343,2018-08-14 15:00:00
"2018-08-14 15:59:03",7,12.0246,2018-08-14 15:00:00
"2018-08-14 15:59:03",8,11.966,2018-08-14 15:00:00
"2018-08-14 15:59:03",9,11.9201,2018-08-14 15:00:00
"2018-08-14 15:59:03",9.2,11.8724,2018-08-14 15:00:00
"2018-08-16 21:51:19",0.1,26.9415,2018-08-16 21:00:00
"2018-08-16 21:51:19",1,26.2019,2018-08-16 21:00:00
"2018-08-16 21:51:19",2,25.066,2018-08-16 21:00:00
"2018-08-16 21:51:19",4,14.4286,2018-08-16 21:00:00
"2018-08-16 21:51:19",5,12.6938,2018-08-16 21:00:00
"2018-08-16 21:51:19",6,12.1104,2018-08-16 21:00:00
"2018-08-16 21:51:19",7,11.9949,2018-08-16 21:00:00
"2018-08-16 21:51:19",8,11.9332,2018-08-16 21:00:00
"2018-08-16 21:51:19",9,11.9162,2018-08-16 21:00:00
"2018-08-16 21:51:19",9.2,11.8425,2018-08-16 21:00:00
"2018-08-20 15:22:31",0.1,25.8962,2018-08-20 15:00:00
"2018-08-20 15:22:31",1,25.8152,2018-08-20 15:00:00
"2018-08-20 15:22:31",2,24.688,2018-08-20 15:00:00
"2018-08-20 15:22:31",3,19.641,2018-08-20 15:00:00
"2018-08-20 15:22:31",4,14.7346,2018-08-20 15:00:00
"2018-08-20 15:22:31",5,12.4773,2018-08-20 15:00:00
"2018-08-20 15:22:31",6,12.0788,2018-08-20 15:00:00
"2018-08-20 15:22:31",7,11.9617,2018-08-20 15:00:00
"2018-08-20 15:22:31",8,11.9482,2018-08-20 15:00:00
"2018-08-20 15:22:31",9,11.7712,2018-08-20 15:00:00
"2018-08-20 15:22:31",9.2,11.7359,2018-08-20 15:00:00
"2018-08-24 20:27:13",0.1,24.372,2018-08-24 20:00:00
"2018-08-24 20:27:13",1,23.8242,2018-08-24 20:00:00
"2018-08-24 20:27:13",2,23.5643,2018-08-24 20:00:00
"2018-08-24 20:27:13",4,15.0275,2018-08-24 20:00:00
"2018-08-24 20:27:13",5,12.5633,2018-08-24 20:00:00
"2018-08-24 20:27:13",6,12.0887,2018-08-24 20:00:00
"2018-08-24 20:27:13",7,11.9176,2018-08-24 20:00:00
"2018-08-24 20:27:13",8,11.9384,2018-08-24 20:00:00
"2018-08-24 20:27:13",9,11.7638,2018-08-24 20:00:00
"2018-08-24 20:27:13",9.2,11.7267,2018-08-24 20:00:00
"2018-08-27 15:43:24",0.1,26.0445,2018-08-27 15:00:00
"2018-08-27 15:43:24",1,24.5103,2018-08-27 15:00:00
"2018-08-27 15:43:24",2,23.6773,2018-08-27 15:00:00
"2018-08-27 15:43:24",3,21.1225,2018-08-27 15:00:00
"2018-08-27 15:43:24",4,15.0212,2018-08-27 15:00:00
"2018-08-27 15:43:24",5,12.7215,2018-08-27 15:00:00
"2018-08-27 15:43:24",6,12.0126,2018-08-27 15:00:00
"2018-08-27 15:43:24",7,11.907,2018-08-27 15:00:00
"2018-08-27 15:43:24",8,11.8437,2018-08-27 15:00:00
"2018-08-27 15:43:24",9,11.7345,2018-08-27 15:00:00
"2018-08-27 15:43:24",9.2,11.6988,2018-08-27 15:00:00
"2018-09-03 13:41:19",0.1,26.117,2018-09-03 13:00:00
"2018-09-03 13:41:19",1,25.9928,2018-09-03 13:00:00
"2018-09-03 13:41:19",2,24.4267,2018-09-03 13:00:00
"2018-09-03 13:41:19",3,21.1584,2018-09-03 13:00:00
"2018-09-03 13:41:19",4,16.2578,2018-09-03 13:00:00
"2018-09-03 13:41:19",5,12.8333,2018-09-03 13:00:00
"2018-09-03 13:41:19",6,12.0282,2018-09-03 13:00:00
"2018-09-03 13:41:19",7,11.9807,2018-09-03 13:00:00
"2018-09-03 13:41:19",8,11.959,2018-09-03 13:00:00
"2018-09-03 13:41:19",9,11.8747,2018-09-03 13:00:00
"2018-09-03 13:41:19",9.2,11.9416,2018-09-03 13:00:00
"2018-09-03 17:21:31",0.1,26.8473,2018-09-03 17:00:00
"2018-09-03 17:21:31",1,26.0739,2018-09-03 17:00:00
"2018-09-03 17:21:31",2,24.592,2018-09-03 17:00:00
"2018-09-03 17:21:31",4,16.2103,2018-09-03 17:00:00
"2018-09-03 17:21:31",5,12.8623,2018-09-03 17:00:00
"2018-09-03 17:21:31",6,12.1025,2018-09-03 17:00:00
"2018-09-03 17:21:31",7,11.9944,2018-09-03 17:00:00
"2018-09-03 17:21:31",8,11.9719,2018-09-03 17:00:00
"2018-09-03 17:21:31",9,11.9602,2018-09-03 17:00:00
"2018-09-03 17:21:31",9.2,11.957,2018-09-03 17:00:00
"2018-09-07 19:22:22",0.1,28.0762,2018-09-07 19:00:00
"2018-09-07 19:22:22",1,26.5807,2018-09-07 19:00:00
"2018-09-07 19:22:22",2,25.3733,2018-09-07 19:00:00
"2018-09-07 19:22:22",4,15.3696,2018-09-07 19:00:00
"2018-09-07 19:22:22",5,13.1274,2018-09-07 19:00:00
"2018-09-07 19:22:22",6,12.4849,2018-09-07 19:00:00
"2018-09-07 19:22:22",7,12.4849,2018-09-07 19:00:00
"2018-09-07 19:22:22",8,12.4849,2018-09-07 19:00:00
"2018-09-07 19:22:22",9,12.4849,2018-09-07 19:00:00
"2018-09-07 19:22:22",9.2,12.4849,2018-09-07 19:00:00
"2018-09-10 12:30:00",0.1,23.2,2018-09-10 12:00:00
"2018-09-10 12:30:00",1,23.7,2018-09-10 12:00:00
"2018-09-10 12:30:00",2,23.7,2018-09-10 12:00:00
"2018-09-10 12:30:00",3,23.1,2018-09-10 12:00:00
"2018-09-10 12:30:00",4,21.6,2018-09-10 12:00:00
"2018-09-10 12:30:00",5,15.5,2018-09-10 12:00:00
"2018-09-10 12:30:00",6,12.8,2018-09-10 12:00:00
"2018-09-10 12:30:00",8,12.3,2018-09-10 12:00:00
"2018-09-10 12:30:00",9,12.2,2018-09-10 12:00:00
"2018-09-10 12:30:00",9.2,12.2,2018-09-10 12:00:00
"2018-09-10 17:24:46",0.1,23.9868,2018-09-10 17:00:00
"2018-09-10 17:24:46",1,23.9721,2018-09-10 17:00:00
"2018-09-10 17:24:46",4,15.7725,2018-09-10 17:00:00
"2018-09-10 17:24:46",5,12.5049,2018-09-10 17:00:00
"2018-09-10 17:24:46",6,12.263,2018-09-10 17:00:00
"2018-09-10 17:24:46",7,12.273,2018-09-10 17:00:00
"2018-09-10 17:24:46",8,12.2574,2018-09-10 17:00:00
"2018-09-10 17:24:46",9,12.2505,2018-09-10 17:00:00
"2018-09-10 17:24:46",9.2,12.2489,2018-09-10 17:00:00
"2018-09-12 20:26:48",0.1,24.3203,2018-09-12 20:00:00
"2018-09-12 20:26:48",1,23.7735,2018-09-12 20:00:00
"2018-09-12 20:26:48",4,16.5377,2018-09-12 20:00:00
"2018-09-12 20:26:48",5,13.1156,2018-09-12 20:00:00
"2018-09-12 20:26:48",6,12.3071,2018-09-12 20:00:00
"2018-09-12 20:26:48",7,12.255,2018-09-12 20:00:00
"2018-09-12 20:26:48",8,12.2276,2018-09-12 20:00:00
"2018-09-12 20:26:48",9,12.1695,2018-09-12 20:00:00
"2018-09-12 20:26:48",9.2,12.1712,2018-09-12 20:00:00
"2018-09-17 12:55:00",0.1,23.4,2018-09-17 12:00:00
"2018-09-17 12:55:00",1,22.8,2018-09-17 12:00:00
"2018-09-17 12:55:00",2,22.6,2018-09-17 12:00:00
"2018-09-17 12:55:00",3,22.3,2018-09-17 12:00:00
"2018-09-17 12:55:00",4,21.8,2018-09-17 12:00:00
"2018-09-17 12:55:00",5,19.1,2018-09-17 12:00:00
"2018-09-17 12:55:00",6,16.5,2018-09-17 12:00:00
"2018-09-17 12:55:00",8,14.1,2018-09-17 12:00:00
"2018-09-17 12:55:00",9,13.3,2018-09-17 12:00:00
"2018-09-17 12:55:00",9.2,13.3,2018-09-17 12:00:00
"2018-09-17 17:52:17",0.1,22.8417,2018-09-17 17:00:00
"2018-09-17 17:52:17",1,22.5649,2018-09-17 17:00:00
"2018-09-17 17:52:17",2,22.3991,2018-09-17 17:00:00
"2018-09-17 17:52:17",3,22.0024,2018-09-17 17:00:00
"2018-09-17 17:52:17",4,21.1957,2018-09-17 17:00:00
"2018-09-17 17:52:17",5,17.4184,2018-09-17 17:00:00
"2018-09-17 17:52:17",6,15.4742,2018-09-17 17:00:00
"2018-09-17 17:52:17",7,13.8652,2018-09-17 17:00:00
"2018-09-17 17:52:17",8,13.457,2018-09-17 17:00:00
"2018-09-17 17:52:17",9,13.0473,2018-09-17 17:00:00
"2018-09-17 17:52:17",9.2,12.9026,2018-09-17 17:00:00
"2018-09-21 20:01:59",0.1,24.7236,2018-09-21 20:00:00
"2018-09-21 20:01:59",1,23.8721,2018-09-21 20:00:00
"2018-09-21 20:01:59",2,22.9537,2018-09-21 20:00:00
"2018-09-21 20:01:59",3,21.9539,2018-09-21 20:00:00
"2018-09-21 20:01:59",4,21.0497,2018-09-21 20:00:00
"2018-09-21 20:01:59",5,18.4301,2018-09-21 20:00:00
"2018-09-21 20:01:59",6,16.2588,2018-09-21 20:00:00
"2018-09-21 20:01:59",7,14.8175,2018-09-21 20:00:00
"2018-09-21 20:01:59",8,13.9144,2018-09-21 20:00:00
"2018-09-21 20:01:59",9,13.3754,2018-09-21 20:00:00
"2018-09-21 20:01:59",9.2,13.1795,2018-09-21 20:00:00
"2018-09-24 11:37:00",0.1,21.8,2018-09-24 11:00:00
"2018-09-24 11:37:00",1,21.9,2018-09-24 11:00:00
"2018-09-24 11:37:00",2,21.9,2018-09-24 11:00:00
"2018-09-24 11:37:00",3,21.6,2018-09-24 11:00:00
"2018-09-24 11:37:00",4,21.1,2018-09-24 11:00:00
"2018-09-24 11:37:00",5,20,2018-09-24 11:00:00
"2018-09-24 11:37:00",6,17.7,2018-09-24 11:00:00
"2018-09-24 11:37:00",8,14.6,2018-09-24 11:00:00
"2018-09-24 11:37:00",9,13.9,2018-09-24 11:00:00
"2018-09-24 11:37:00",9.2,13.9,2018-09-24 11:00:00
"2018-09-24 17:47:13",0.1,21.4644,2018-09-24 17:00:00
"2018-09-24 17:47:13",1,22.0204,2018-09-24 17:00:00
"2018-09-24 17:47:13",2,22.0182,2018-09-24 17:00:00
"2018-09-24 17:47:13",3,21.3074,2018-09-24 17:00:00
"2018-09-24 17:47:13",4,20.7827,2018-09-24 17:00:00
"2018-09-24 17:47:13",5,18.7085,2018-09-24 17:00:00
"2018-09-24 17:47:13",6,16.341,2018-09-24 17:00:00
"2018-09-24 17:47:13",7,14.8888,2018-09-24 17:00:00
"2018-09-24 17:47:13",8,13.946,2018-09-24 17:00:00
"2018-09-24 17:47:13",9,13.3283,2018-09-24 17:00:00
"2018-09-24 17:47:13",9.2,13.0637,2018-09-24 17:00:00
