"DateTime","Depth","ch4_obs","DateTime_H"
2018-08-13 11:00:00,5,1.352519,2018-08-13 11:00:00
2018-08-13 11:00:00,6.2,0.0024139385,2018-08-13 11:00:00
2018-08-13 11:00:00,8,0.06809442,2018-08-13 11:00:00
2018-08-13 11:00:00,9,0.00728894,2018-08-13 11:00:00
2018-08-20 11:00:00,0.1,0.3331443,2018-08-20 11:00:00
2018-08-20 11:00:00,1.6,0.5693015,2018-08-20 11:00:00
2018-08-20 11:00:00,3.8,0.2977944,2018-08-20 11:00:00
2018-08-20 11:00:00,5,0.2575632,2018-08-20 11:00:00
2018-08-20 11:00:00,6.2,1.3004445,2018-08-20 11:00:00
2018-08-20 11:00:00,8,6.0907275,2018-08-20 11:00:00
2018-08-20 11:00:00,9,20.840355,2018-08-20 11:00:00
2018-08-27 11:00:00,0.1,0.3496689,2018-08-27 11:00:00
2018-08-27 11:00:00,1.6,0.29445715,2018-08-27 11:00:00
2018-08-27 11:00:00,3.8,7.6124485,2018-08-27 11:00:00
2018-08-27 11:00:00,5,4.9568885,2018-08-27 11:00:00
2018-08-27 11:00:00,6.2,3.7515225,2018-08-27 11:00:00
2018-08-27 11:00:00,8,28.998585,2018-08-27 11:00:00
2018-08-27 11:00:00,9,84.71846,2018-08-27 11:00:00
2018-09-03 11:00:00,0.1,0.6334854,2018-09-03 11:00:00
2018-09-03 11:00:00,1.6,0.65174225,2018-09-03 11:00:00
2018-09-03 11:00:00,3.8,1.429405,2018-09-03 11:00:00
2018-09-03 11:00:00,6.2,18.2214,2018-09-03 11:00:00
2018-09-03 11:00:00,8,25.446235,2018-09-03 11:00:00
2018-09-03 11:00:00,9,35.63202,2018-09-03 11:00:00
2018-09-10 11:00:00,0.1,0.2571677,2018-09-10 11:00:00
2018-09-10 11:00:00,1.6,0.3486531,2018-09-10 11:00:00
2018-09-10 11:00:00,3.8,2.78521,2018-09-10 11:00:00
2018-09-10 11:00:00,5,13.116265,2018-09-10 11:00:00
2018-09-10 11:00:00,6.2,24.24017,2018-09-10 11:00:00
2018-09-10 11:00:00,8,29.14313,2018-09-10 11:00:00
2018-09-10 11:00:00,9,34.6091,2018-09-10 11:00:00
2018-09-17 11:00:00,0.1,0.3401911,2018-09-17 11:00:00
2018-09-17 11:00:00,1.6,0.48892745,2018-09-17 11:00:00
2018-09-17 11:00:00,3.8,4.028396,2018-09-17 11:00:00
2018-09-17 11:00:00,5,27.31291,2018-09-17 11:00:00
2018-09-17 11:00:00,6.2,42.092175,2018-09-17 11:00:00
2018-09-17 11:00:00,8,68.27814,2018-09-17 11:00:00
2018-09-17 11:00:00,9,66.65217,2018-09-17 11:00:00
2018-09-24 11:00:00,0.1,0.04883295,2018-09-24 11:00:00
2018-09-24 11:00:00,1.6,0.068465305,2018-09-24 11:00:00
2018-09-24 11:00:00,3.8,0.127952695,2018-09-24 11:00:00
2018-09-24 11:00:00,5,3.4106385,2018-09-24 11:00:00
2018-09-24 11:00:00,6.2,14.791545,2018-09-24 11:00:00
2018-09-24 11:00:00,8,17.934335,2018-09-24 11:00:00
2018-09-24 11:00:00,9,12.66447,2018-09-24 11:00:00
2018-10-01 11:00:00,1.6,0.23871633,2018-10-01 11:00:00
2018-10-01 11:00:00,5,26.56174,2018-10-01 11:00:00
2018-10-01 11:00:00,6.2,64.36987,2018-10-01 11:00:00
2018-10-01 11:00:00,8,78.24536,2018-10-01 11:00:00
2018-10-01 11:00:00,9,94.595495,2018-10-01 11:00:00
2018-10-08 11:00:00,1.6,0.07445892,2018-10-08 11:00:00
2018-10-08 11:00:00,3.8,0.4919697,2018-10-08 11:00:00
2018-10-08 11:00:00,5,21.13914,2018-10-08 11:00:00
2018-10-08 11:00:00,6.2,54.77256,2018-10-08 11:00:00
2018-10-08 11:00:00,8,93.55748,2018-10-08 11:00:00
2018-10-08 11:00:00,9,118.8362,2018-10-08 11:00:00
2018-10-15 11:00:00,0.1,0.01958258,2018-10-15 11:00:00
2018-10-15 11:00:00,1.6,0.03255982,2018-10-15 11:00:00
2018-10-15 11:00:00,3.8,0.006750124,2018-10-15 11:00:00
2018-10-15 11:00:00,6.2,25.381945,2018-10-15 11:00:00
2018-10-15 11:00:00,8,84.857435,2018-10-15 11:00:00
2018-10-15 11:00:00,9,152.6217,2018-10-15 11:00:00
2018-10-21 12:00:00,5,0.86365705,2018-10-21 12:00:00
2018-10-21 12:00:00,9,170.7016,2018-10-21 12:00:00
2018-10-22 11:00:00,0.1,0.89696265,2018-10-22 11:00:00
2018-10-22 11:00:00,1.6,0.9228319,2018-10-22 11:00:00
2018-10-22 11:00:00,3.8,1.1039815,2018-10-22 11:00:00
2018-10-22 11:00:00,5,0.9460867,2018-10-22 11:00:00
2018-10-22 11:00:00,6.2,4.3786235,2018-10-22 11:00:00
2018-10-22 11:00:00,8,32.54836,2018-10-22 11:00:00
2018-10-22 11:00:00,9,198.65665,2018-10-22 11:00:00
2018-10-29 11:00:00,0.1,0.0155036,2018-10-29 11:00:00
2018-10-29 11:00:00,1.6,0.01768499,2018-10-29 11:00:00
2018-10-29 11:00:00,3.8,0.01256872,2018-10-29 11:00:00
2018-10-29 11:00:00,5,0.01527439,2018-10-29 11:00:00
2018-10-29 11:00:00,6.2,0.021603005,2018-10-29 11:00:00
2018-10-29 11:00:00,8,0.01333025,2018-10-29 11:00:00
2018-10-29 11:00:00,9,0.0116832165,2018-10-29 11:00:00
2019-01-21 12:00:00,0.1,0.1753856,2019-01-21 12:00:00
2019-01-21 12:00:00,1.6,0.1812353,2019-01-21 12:00:00
2019-01-21 12:00:00,3.8,0.1744949,2019-01-21 12:00:00
2019-01-21 12:00:00,5,0.1442075,2019-01-21 12:00:00
2019-01-21 12:00:00,6.2,0.1552935,2019-01-21 12:00:00
2019-01-21 12:00:00,8,0.1463004,2019-01-21 12:00:00
2019-01-21 12:00:00,9,0.170396,2019-01-21 12:00:00
2019-02-14 12:00:00,0.1,0.2342822,2019-02-14 12:00:00
2019-02-14 12:00:00,1.6,0.226856,2019-02-14 12:00:00
2019-02-14 12:00:00,3.8,0.22794055,2019-02-14 12:00:00
2019-02-14 12:00:00,5,0.227047,2019-02-14 12:00:00
2019-02-14 12:00:00,6.2,0.2245415,2019-02-14 12:00:00
2019-02-14 12:00:00,9,0.23913915,2019-02-14 12:00:00
2019-04-02 12:00:00,0.1,0.25768445,2019-04-02 12:00:00
2019-04-02 12:00:00,1.6,0.2489011,2019-04-02 12:00:00
2019-04-02 12:00:00,3.8,0.297725,2019-04-02 12:00:00
2019-04-02 12:00:00,5,0.24880275,2019-04-02 12:00:00
2019-04-02 12:00:00,6.2,0.26965745,2019-04-02 12:00:00
2019-04-02 12:00:00,8,0.2363302,2019-04-02 12:00:00
2019-04-02 12:00:00,9,0.2563608,2019-04-02 12:00:00
2019-04-16 12:00:00,0.1,0.52424605,2019-04-16 12:00:00
2019-04-16 12:00:00,1.6,0.62925095,2019-04-16 12:00:00
2019-04-16 12:00:00,3.8,0.24530225,2019-04-16 12:00:00
2019-04-16 12:00:00,5,0.1876115,2019-04-16 12:00:00
2019-04-16 12:00:00,6.2,0.1346689,2019-04-16 12:00:00
2019-04-16 12:00:00,8,0.1046709,2019-04-16 12:00:00
2019-04-16 12:00:00,9,0.140719,2019-04-16 12:00:00
2019-04-22 12:00:00,0.1,0.2406718,2019-04-22 12:00:00
2019-04-22 12:00:00,1.6,0.2900265,2019-04-22 12:00:00
2019-04-22 12:00:00,3.8,0.2141122,2019-04-22 12:00:00
2019-04-22 12:00:00,5,0.2827959,2019-04-22 12:00:00
2019-04-22 12:00:00,6.2,0.06898604,2019-04-22 12:00:00
2019-04-22 12:00:00,8,0.053323715,2019-04-22 12:00:00
2019-04-22 12:00:00,9,0.103519625,2019-04-22 12:00:00
2019-05-06 10:15:00,0.1,0.72320165,2019-05-06 10:00:00
2019-05-06 10:28:00,1.6,0.7660306,2019-05-06 10:00:00
2019-05-06 10:38:00,3.8,0.08970518,2019-05-06 10:00:00
2019-05-06 10:49:00,5,0.069370665,2019-05-06 10:00:00
2019-05-06 10:58:00,6.2,0.015252035,2019-05-06 10:00:00
2019-05-06 11:08:00,8,0.019430695,2019-05-06 11:00:00
2019-05-06 11:15:00,9,0.04041516,2019-05-06 11:00:00
2019-05-13 11:29:00,0.1,0.6940314,2019-05-13 11:00:00
2019-05-13 11:40:00,1.6,0.9410305,2019-05-13 11:00:00
2019-05-13 11:53:00,3.8,0.24825385,2019-05-13 11:00:00
2019-05-13 12:03:00,5,0.04587555,2019-05-13 12:00:00
2019-05-13 12:15:00,6.2,0.1205663,2019-05-13 12:00:00
2019-05-13 12:25:00,8,0.1405753,2019-05-13 12:00:00
2019-05-16 14:00:00,0.1,0.44932255,2019-05-16 14:00:00
2019-05-16 14:10:00,1.6,0.51044695,2019-05-16 14:00:00
2019-05-16 14:17:00,5,0.09312436,2019-05-16 14:00:00
2019-05-16 14:26:00,9,0.26222055,2019-05-16 14:00:00
2019-05-20 09:45:00,0.1,0.4356602,2019-05-20 09:00:00
2019-05-20 10:25:00,3.8,0.177858,2019-05-20 10:00:00
2019-05-20 10:33:00,5,0.16170015,2019-05-20 10:00:00
2019-05-20 10:47:00,6.2,0.018282755,2019-05-20 10:00:00
2019-05-20 10:58:00,8,0.07478417,2019-05-20 10:00:00
2019-05-20 11:05:00,9,0.1378781,2019-05-20 11:00:00
2019-05-20 12:00:00,1.6,0.4408404,2019-05-20 12:00:00
2019-05-23 12:33:00,0.1,0.55738915,2019-05-23 12:00:00
2019-05-23 12:42:00,1.6,0.644603,2019-05-23 12:00:00
2019-05-23 12:50:00,5,0.030674205,2019-05-23 12:00:00
2019-05-23 12:58:00,9,0.089653765,2019-05-23 12:00:00
2019-05-27 10:00:00,0.1,0.423216,2019-05-27 10:00:00
2019-05-27 10:18:00,1.6,0.53047615,2019-05-27 10:00:00
2019-05-27 10:30:00,3.8,0.271323,2019-05-27 10:00:00
2019-05-27 10:44:00,5,0.06145303,2019-05-27 10:00:00
2019-05-27 11:04:00,6.2,0.016307115,2019-05-27 11:00:00
2019-05-27 11:16:00,8,0.13661455,2019-05-27 11:00:00
2019-05-27 11:33:00,9,0.3018793,2019-05-27 11:00:00
2019-05-30 09:49:00,0.1,0.42792745,2019-05-30 09:00:00
2019-05-30 10:21:00,5,0.1542192,2019-05-30 10:00:00
2019-05-30 10:33:00,9,1.2855195,2019-05-30 10:00:00
2019-05-30 12:00:00,1.6,0.5088936,2019-05-30 12:00:00
2019-06-03 09:38:00,0.1,0.2554858,2019-06-03 09:00:00
2019-06-03 10:13:00,1.6,0.2568976,2019-06-03 10:00:00
2019-06-03 10:25:00,3.8,0.089431225,2019-06-03 10:00:00
2019-06-03 10:45:00,5,0.054362985,2019-06-03 10:00:00
2019-06-03 11:00:00,6.2,0.11560175,2019-06-03 11:00:00
2019-06-03 11:22:00,8,0.35421095,2019-06-03 11:00:00
2019-06-03 11:31:00,9,0.83083465,2019-06-03 11:00:00
2019-06-06 10:21:00,0.1,0.2337361,2019-06-06 10:00:00
2019-06-06 10:30:00,1.6,0.1475104,2019-06-06 10:00:00
2019-06-06 10:40:00,5,0.06469508,2019-06-06 10:00:00
2019-06-06 10:48:00,9,0.0978083,2019-06-06 10:00:00
2019-06-10 10:10:00,0.1,0.064270415,2019-06-10 10:00:00
2019-06-10 10:25:00,1.6,0.13880105,2019-06-10 10:00:00
2019-06-10 10:43:00,3.8,0.063185215,2019-06-10 10:00:00
2019-06-10 10:56:00,5,0.074871225,2019-06-10 10:00:00
2019-06-10 11:18:00,6.2,0.062094655,2019-06-10 11:00:00
2019-06-10 11:30:00,8,0.026589195,2019-06-10 11:00:00
2019-06-10 11:43:00,9,0.027002115,2019-06-10 11:00:00
2019-06-13 13:19:00,0.1,0.279297,2019-06-13 13:00:00
2019-06-13 13:30:00,1.6,0.2809212,2019-06-13 13:00:00
2019-06-13 13:37:00,5,0.084124015,2019-06-13 13:00:00
2019-06-13 13:45:00,9,0.04946103,2019-06-13 13:00:00
2019-06-17 10:00:00,0.1,0.26716225,2019-06-17 10:00:00
2019-06-17 10:26:00,1.6,0.20237395,2019-06-17 10:00:00
2019-06-17 10:36:00,3.8,0.11666469,2019-06-17 10:00:00
2019-06-17 11:06:00,5,0.124955335,2019-06-17 11:00:00
2019-06-17 11:19:00,6.2,0.05828799,2019-06-17 11:00:00
2019-06-17 11:34:00,8,0.2446881,2019-06-17 11:00:00
2019-06-17 11:48:00,9,0.135827495,2019-06-17 11:00:00
2019-06-20 15:10:00,0.1,0.61452375,2019-06-20 15:00:00
2019-06-20 15:35:00,5,0.06034915,2019-06-20 15:00:00
2019-06-20 15:45:00,9,0.4757921,2019-06-20 15:00:00
2019-06-24 10:07:00,0.1,0.4025898,2019-06-24 10:00:00
2019-06-24 10:41:00,3.8,0.2454203,2019-06-24 10:00:00
2019-06-24 11:00:00,5,0.1616738,2019-06-24 11:00:00
2019-06-24 11:18:00,6.2,0.40225325,2019-06-24 11:00:00
2019-06-24 11:38:00,8,0.1961598,2019-06-24 11:00:00
2019-06-24 12:00:00,9,0.35519225,2019-06-24 12:00:00
2019-06-27 09:45:00,0.1,0.4525169,2019-06-27 09:00:00
2019-06-27 10:00:00,1.6,0.512386,2019-06-27 10:00:00
2019-06-27 10:04:00,5,0.13943415,2019-06-27 10:00:00
2019-06-27 10:08:00,9,0.2713574,2019-06-27 10:00:00
2019-07-01 09:48:00,0.1,0.51297935,2019-07-01 09:00:00
2019-07-01 10:07:00,1.6,0.8255301,2019-07-01 10:00:00
2019-07-01 10:18:00,3.8,0.31562785,2019-07-01 10:00:00
2019-07-01 10:33:00,5,0.16497385,2019-07-01 10:00:00
2019-07-01 10:44:00,6.2,0.5897846,2019-07-01 10:00:00
2019-07-01 11:01:00,8,0.1725489,2019-07-01 11:00:00
2019-07-01 11:14:00,9,3.992352,2019-07-01 11:00:00
2019-07-03 10:03:00,0.1,0.7488825,2019-07-03 10:00:00
2019-07-03 10:11:00,1.6,0.74494815,2019-07-03 10:00:00
2019-07-03 10:18:00,5,0.2430935,2019-07-03 10:00:00
2019-07-03 10:23:00,9,0.2970557,2019-07-03 10:00:00
2019-07-08 09:48:00,0.1,1.201259,2019-07-08 09:00:00
2019-07-08 10:20:00,1.6,1.047541,2019-07-08 10:00:00
2019-07-08 10:34:00,3.8,0.2117933,2019-07-08 10:00:00
2019-07-08 10:54:00,5,0.3005581,2019-07-08 10:00:00
2019-07-08 11:24:00,8,0.9041949,2019-07-08 11:00:00
2019-07-08 11:37:00,9,0.81987725,2019-07-08 11:00:00
2019-07-08 11:58:00,6.2,0.75079405,2019-07-08 11:00:00
2019-07-11 12:00:00,0.1,0.7551818,2019-07-11 12:00:00
2019-07-11 12:00:00,1.6,1.0218042,2019-07-11 12:00:00
2019-07-11 12:00:00,5,0.11900645,2019-07-11 12:00:00
2019-07-11 12:00:00,9,0.02472026,2019-07-11 12:00:00
2019-07-15 09:50:00,0.1,0.80124555,2019-07-15 09:00:00
2019-07-15 10:09:00,1.6,0.8274616,2019-07-15 10:00:00
2019-07-15 10:20:00,3.8,0.22681635,2019-07-15 10:00:00
2019-07-15 10:37:00,5,0.2004374,2019-07-15 10:00:00
2019-07-15 10:52:00,6.2,0.032779765,2019-07-15 10:00:00
2019-07-15 11:11:00,8,0.048877525,2019-07-15 11:00:00
2019-07-15 11:20:00,9,0.054825965,2019-07-15 11:00:00
2019-07-18 09:53:00,0.1,0.9347234,2019-07-18 09:00:00
2019-07-18 10:07:00,1.6,0.98525635,2019-07-18 10:00:00
2019-07-18 10:13:00,5,0.1268564,2019-07-18 10:00:00
2019-07-18 12:00:00,9,0.012081805,2019-07-18 12:00:00
2019-07-24 12:00:00,1.6,0.6476167,2019-07-24 12:00:00
2019-07-24 14:13:00,0.1,0.70650165,2019-07-24 14:00:00
2019-07-24 14:40:00,5,0.41712815,2019-07-24 14:00:00
2019-07-24 14:55:00,9,10.810435,2019-07-24 14:00:00
2019-07-29 10:17:00,0.1,0.6879933,2019-07-29 10:00:00
2019-07-29 10:38:00,1.6,0.56268095,2019-07-29 10:00:00
2019-07-29 10:52:00,3.8,0.1568415,2019-07-29 10:00:00
2019-07-29 11:00:00,5,0.1566971,2019-07-29 11:00:00
2019-07-29 11:10:00,6.2,0.53412425,2019-07-29 11:00:00
2019-07-29 11:22:00,8,0.2746467,2019-07-29 11:00:00
2019-07-29 11:30:00,9,27.183155,2019-07-29 11:00:00
2019-08-01 09:57:00,0.1,0.6770156,2019-08-01 09:00:00
2019-08-01 10:03:00,1.6,0.7347391,2019-08-01 10:00:00
2019-08-01 10:13:00,5,0.03644508,2019-08-01 10:00:00
2019-08-01 10:22:00,9,12.913695,2019-08-01 10:00:00
2019-08-05 09:44:00,0.1,0.78952695,2019-08-05 09:00:00
2019-08-05 09:59:00,1.6,0.69603605,2019-08-05 09:00:00
2019-08-05 10:08:00,3.8,0.12666155,2019-08-05 10:00:00
2019-08-05 10:27:00,5,0.046260495,2019-08-05 10:00:00
2019-08-05 10:35:00,6.2,1.697858,2019-08-05 10:00:00
2019-08-05 10:42:00,8,0.51646175,2019-08-05 10:00:00
2019-08-05 10:50:00,9,26.29257,2019-08-05 10:00:00
2019-08-08 10:05:00,0.1,0.7247374,2019-08-08 10:00:00
2019-08-08 10:14:00,1.6,0.7928686,2019-08-08 10:00:00
2019-08-08 10:20:00,5,0.8293033,2019-08-08 10:00:00
2019-08-08 10:28:00,9,0.08789132,2019-08-08 10:00:00
2019-08-12 09:50:00,0.1,0.4538112,2019-08-12 09:00:00
2019-08-12 10:08:00,1.6,0.4136132,2019-08-12 10:00:00
2019-08-12 10:22:00,3.8,0.0749179,2019-08-12 10:00:00
2019-08-12 10:36:00,5,6.364558,2019-08-12 10:00:00
2019-08-12 10:49:00,6.2,0.269946,2019-08-12 10:00:00
2019-08-12 10:57:00,8,0.026047715,2019-08-12 10:00:00
2019-08-12 11:07:00,9,0.3267099,2019-08-12 11:00:00
2019-08-14 13:43:00,0.1,0.6587354,2019-08-14 13:00:00
2019-08-14 13:57:00,1.6,0.6554458,2019-08-14 13:00:00
2019-08-14 14:02:00,5,7.179082,2019-08-14 14:00:00
2019-08-14 14:10:00,9,0.01225632,2019-08-14 14:00:00
2019-08-19 09:50:00,0.1,0.5336221,2019-08-19 09:00:00
2019-08-19 10:05:00,1.6,0.62747825,2019-08-19 10:00:00
2019-08-19 10:21:00,3.8,3.9992035,2019-08-19 10:00:00
2019-08-19 10:36:00,5,18.69134,2019-08-19 10:00:00
2019-08-19 10:50:00,6.2,3.103967,2019-08-19 10:00:00
2019-08-19 11:01:00,8,0.9339339,2019-08-19 11:00:00
2019-08-19 11:14:00,9,0.06524221,2019-08-19 11:00:00
2019-08-22 12:00:00,0.1,0.5884016,2019-08-22 12:00:00
2019-08-22 14:48:00,5,10.016896,2019-08-22 14:00:00
2019-08-22 14:52:00,9,4.067048,2019-08-22 14:00:00
2019-08-28 11:50:00,0.1,0.1264605,2019-08-28 11:00:00
2019-08-28 12:12:00,1.6,0.16677255,2019-08-28 12:00:00
2019-08-28 12:23:00,3.8,6.442273,2019-08-28 12:00:00
2019-08-28 12:43:00,5,14.67108,2019-08-28 12:00:00
2019-08-28 12:50:00,6.2,1.08516,2019-08-28 12:00:00
2019-08-28 13:06:00,8,7.8669405,2019-08-28 13:00:00
2019-08-28 13:18:00,9,52.1476,2019-08-28 13:00:00
2019-09-02 09:39:00,0.1,0.315785,2019-09-02 09:00:00
2019-09-02 09:52:00,1.6,0.08985378,2019-09-02 09:00:00
2019-09-02 10:05:00,3.8,10.67178,2019-09-02 10:00:00
2019-09-02 10:18:00,5,28.76636,2019-09-02 10:00:00
2019-09-02 10:38:00,6.2,17.79423,2019-09-02 10:00:00
2019-09-02 10:45:00,8,24.24559,2019-09-02 10:00:00
2019-09-11 10:10:00,0.1,0.4185248,2019-09-11 10:00:00
2019-09-11 10:33:00,1.6,0.3425387,2019-09-11 10:00:00
2019-09-11 10:42:00,3.8,24.513715,2019-09-11 10:00:00
2019-09-11 10:54:00,6.2,1.329207,2019-09-11 10:00:00
2019-09-11 11:18:00,5,17.65079,2019-09-11 11:00:00
2019-09-11 11:34:00,8,0.052273895,2019-09-11 11:00:00
2019-09-11 11:44:00,9,0.029640235,2019-09-11 11:00:00
2019-09-20 13:02:00,1.6,0.58882425,2019-09-20 13:00:00
2019-09-20 13:35:00,3.8,29.04597,2019-09-20 13:00:00
2019-09-20 13:40:00,5,59.16672,2019-09-20 13:00:00
2019-09-20 14:05:00,9,0.02526404,2019-09-20 14:00:00
2019-09-20 16:52:00,0.1,0.8465831,2019-09-20 16:00:00
2019-09-27 12:00:00,0.1,0.26681645,2019-09-27 12:00:00
2019-09-27 12:00:00,1.6,0.306959,2019-09-27 12:00:00
2019-09-27 12:00:00,3.8,23.028175,2019-09-27 12:00:00
2019-09-27 12:00:00,5,43.763725,2019-09-27 12:00:00
2019-09-27 12:00:00,6.2,0.0854603,2019-09-27 12:00:00
2019-09-27 12:00:00,8,0.01200665,2019-09-27 12:00:00
2019-09-27 12:00:00,9,0.5717476,2019-09-27 12:00:00
2019-10-11 11:45:00,0.1,0.06198327,2019-10-11 11:00:00
2019-10-11 12:00:00,1.6,0.03222147,2019-10-11 12:00:00
2019-10-11 12:48:00,5,63.97355,2019-10-11 12:00:00
2019-10-11 12:59:00,6.2,0.028807415,2019-10-11 12:00:00
2019-10-11 13:59:00,8,0.3751766,2019-10-11 13:00:00
2019-10-16 10:01:00,0.1,0.15837355,2019-10-16 10:00:00
2019-10-16 10:33:00,1.6,0.04464658,2019-10-16 10:00:00
2019-10-16 10:53:00,3.8,0.06174015,2019-10-16 10:00:00
2019-10-16 11:07:00,5,22.57514,2019-10-16 11:00:00
2019-10-16 11:27:00,6.2,0.25870545,2019-10-16 11:00:00
2019-10-16 12:00:00,9,0.045988925,2019-10-16 12:00:00
2019-10-23 09:55:00,0.1,0.067360415,2019-10-23 09:00:00
2019-10-23 10:30:00,1.6,0.06402395,2019-10-23 10:00:00
2019-10-23 10:50:00,3.8,0.05583279,2019-10-23 10:00:00
2019-10-23 11:05:00,5,0.05898045,2019-10-23 11:00:00
2019-10-23 11:19:00,6.2,0.02131459,2019-10-23 11:00:00
2019-10-23 11:30:00,8,0.024982115,2019-10-23 11:00:00
2019-10-23 11:45:00,9,0.021668925,2019-10-23 11:00:00
2019-10-25 12:23:00,5,0.01325534,2019-10-25 12:00:00
2019-10-25 12:41:00,9,0.0166952635,2019-10-25 12:00:00
2019-10-28 13:15:00,0.1,0.26453265,2019-10-28 13:00:00
2019-10-28 13:25:00,1.6,0.13984705,2019-10-28 13:00:00
2019-10-28 13:34:00,5,0.033408635,2019-10-28 13:00:00
2019-10-28 13:41:00,9,0.025364905,2019-10-28 13:00:00
2019-10-30 10:35:00,0.1,0.245895,2019-10-30 10:00:00
2019-10-30 10:47:00,1.6,0.2626782,2019-10-30 10:00:00
2019-10-30 10:57:00,3.8,0.1073851,2019-10-30 10:00:00
2019-10-30 11:06:00,5,0.04219466,2019-10-30 11:00:00
2019-10-30 11:27:00,6.2,0.03611143,2019-10-30 11:00:00
2019-10-30 12:00:00,9,0.042106725,2019-10-30 12:00:00
2019-11-08 12:50:00,0.1,0.15438785,2019-11-08 12:00:00
2019-11-08 13:30:00,1.6,0.14078075,2019-11-08 13:00:00
2019-11-08 14:05:00,3.8,0.12721765,2019-11-08 14:00:00
2019-11-08 14:50:00,5,0.1300136,2019-11-08 14:00:00
2019-11-08 15:09:00,6.2,0.15370765,2019-11-08 15:00:00
2019-11-08 15:15:00,8,0.14120495,2019-11-08 15:00:00
2019-11-08 15:32:00,9,0.14432155,2019-11-08 15:00:00
2019-11-20 10:55:00,0.1,0.1569846,2019-11-20 10:00:00
2019-11-20 11:25:00,1.6,0.16854325,2019-11-20 11:00:00
2019-11-20 11:42:00,3.8,0.18127615,2019-11-20 11:00:00
2019-11-20 11:58:00,5,0.17494725,2019-11-20 11:00:00
2019-11-20 12:35:00,6.2,0.2010622,2019-11-20 12:00:00
2019-11-20 12:55:00,8,0.19458325,2019-11-20 12:00:00
2019-11-20 13:30:00,9,0.187962,2019-11-20 13:00:00
