"DateTime","Depth","co2_obs","DateTime_H","pCO2"
2016-12-02 12:00:00,0.1,16.357109385,2016-12-02 12:00:00,5.19501e-05
2016-12-02 12:00:00,1.6,17.33588381,2016-12-02 12:00:00,5.50587e-05
2016-12-02 12:00:00,3.8,16.03393015,2016-12-02 12:00:00,5.09237e-05
2016-12-02 12:00:00,5,17.332880235,2016-12-02 12:00:00,5.50491e-05
2016-12-02 12:00:00,6.2,18.641147525,2016-12-02 12:00:00,5.92042e-05
2016-12-02 12:00:00,8,17.881397365,2016-12-02 12:00:00,5.67912e-05
2016-12-02 12:00:00,9,18.8354718,2016-12-02 12:00:00,5.98214e-05
2017-02-07 12:00:00,0.1,15.63135654,2017-02-07 12:00:00,4.96451e-05
2017-02-07 12:00:00,1.6,15.07577381,2017-02-07 12:00:00,4.78806e-05
2017-02-07 12:00:00,3.8,15.46649063,2017-02-07 12:00:00,4.91215e-05
2017-02-07 12:00:00,5,16.37791251,2017-02-07 12:00:00,5.20162e-05
2017-02-07 12:00:00,6.2,15.81471741,2017-02-07 12:00:00,5.02275e-05
2017-02-07 12:00:00,8,15.566942815,2017-02-07 12:00:00,4.94405e-05
2017-02-07 12:00:00,9,16.465766215,2017-02-07 12:00:00,5.22952e-05
2017-02-27 12:00:00,0.1,15.242522675,2017-02-27 12:00:00,4.84102e-05
2017-02-27 12:00:00,1.6,16.067565495,2017-02-27 12:00:00,5.10305e-05
2017-02-27 12:00:00,3.8,14.034503975,2017-02-27 12:00:00,4.45735e-05
2017-02-27 12:00:00,5,17.528490255,2017-02-27 12:00:00,5.56704e-05
2017-02-27 12:00:00,6.2,17.755572125,2017-02-27 12:00:00,5.63916e-05
2017-02-27 12:00:00,8,22.5825552,2017-02-27 12:00:00,7.17221e-05
2017-02-27 12:00:00,9,19.060705655,2017-02-27 12:00:00,6.05367e-05
2017-03-13 12:00:00,0.1,15.74087606,2017-03-13 12:00:00,4.99929e-05
2017-03-13 12:00:00,1.6,15.926793265,2017-03-13 12:00:00,5.05834e-05
2017-03-13 12:00:00,3.8,17.03534135,2017-03-13 12:00:00,5.41042e-05
2017-03-13 12:00:00,5,15.259533325,2017-03-13 12:00:00,4.84642e-05
2017-03-13 12:00:00,6.2,16.73773441,2017-03-13 12:00:00,5.3159e-05
2017-03-13 12:00:00,8,22.71328905,2017-03-13 12:00:00,7.21373e-05
2017-03-13 12:00:00,9,20.3070092,2017-03-13 12:00:00,6.4495e-05
2017-03-27 12:00:00,0.1,10.2578982205,2017-03-27 12:00:00,3.2579e-05
2017-03-27 12:00:00,1.6,9.286929188,2017-03-27 12:00:00,2.94952e-05
2017-03-27 12:00:00,3.8,11.75790719,2017-03-27 12:00:00,3.7343e-05
2017-03-27 12:00:00,5,14.20626483,2017-03-27 12:00:00,4.5119e-05
2017-03-27 12:00:00,6.2,13.96453852,2017-03-27 12:00:00,4.43513e-05
2017-03-27 12:00:00,9,23.31497142,2017-03-27 12:00:00,7.40482e-05
2017-04-10 12:00:00,0.1,20.065943135,2017-04-10 12:00:00,6.37293e-05
2017-04-10 12:00:00,1.6,16.73564094,2017-04-10 12:00:00,5.31523e-05
2017-04-10 12:00:00,5,26.18499835,2017-04-10 12:00:00,8.31634e-05
2017-04-10 12:00:00,8,27.143662045,2017-04-10 12:00:00,8.62081e-05
2017-04-10 12:00:00,9,39.501074945,2017-04-10 12:00:00,0.000125455
2017-04-17 12:00:00,0.1,18.84891028,2017-04-17 12:00:00,5.9864e-05
2017-04-17 12:00:00,3.8,13.63324408,2017-04-17 12:00:00,4.32991e-05
2017-04-17 12:00:00,6.2,22.804205825,2017-04-17 12:00:00,7.2426e-05
2017-04-17 12:00:00,8,33.464320005,2017-04-17 12:00:00,0.000106282
2017-04-17 12:00:00,9,35.145280455,2017-04-17 12:00:00,0.000111621
2017-04-24 12:00:00,0.1,16.62493945,2017-04-24 12:00:00,5.28007e-05
2017-04-24 12:00:00,1.6,17.91588346,2017-04-24 12:00:00,5.69007e-05
2017-04-24 12:00:00,3.8,28.92661193,2017-04-24 12:00:00,9.18708e-05
2017-04-24 12:00:00,5,18.162576605,2017-04-24 12:00:00,5.76842e-05
2017-04-24 12:00:00,6.2,38.62322867,2017-04-24 12:00:00,0.000122667
2017-04-24 12:00:00,8,36.980816785,2017-04-24 12:00:00,0.000117451
2017-04-24 12:00:00,9,39.84470596,2017-04-24 12:00:00,0.000126547
2017-05-05 12:00:00,0.1,15.64897044,2017-05-05 12:00:00,4.9701e-05
2017-05-05 12:00:00,1.6,18.2434317,2017-05-05 12:00:00,5.7941e-05
2017-05-05 12:00:00,3.8,25.92593959,2017-05-05 12:00:00,8.23406e-05
2017-05-05 12:00:00,5,38.55066923,2017-05-05 12:00:00,0.000122437
2017-05-05 12:00:00,6.2,51.5396986,2017-05-05 12:00:00,0.00016369
2017-05-05 12:00:00,8,55.064647665,2017-05-05 12:00:00,0.000174885
2017-05-05 12:00:00,9,58.986652695,2017-05-05 12:00:00,0.000187341
2017-05-08 12:00:00,0.1,21.88169696,2017-05-08 12:00:00,6.94962e-05
2017-05-08 12:00:00,1.6,19.32824514,2017-05-08 12:00:00,6.13864e-05
2017-05-08 12:00:00,5,31.990254815,2017-05-08 12:00:00,0.000101601
2017-05-08 12:00:00,6.2,55.613543305,2017-05-08 12:00:00,0.000176628
2017-05-08 12:00:00,8,65.97346346,2017-05-08 12:00:00,0.000209531
2017-05-08 12:00:00,9,67.139768615,2017-05-08 12:00:00,0.000213236
2017-05-15 12:00:00,0.1,12.9951132,2017-05-15 12:00:00,4.12724e-05
2017-05-15 12:00:00,3.8,23.95838547,2017-05-15 12:00:00,7.60917e-05
2017-05-15 12:00:00,5,27.242512745,2017-05-15 12:00:00,8.65221e-05
2017-05-15 12:00:00,6.2,41.21892824,2017-05-15 12:00:00,0.000130911
2017-05-15 12:00:00,9,67.589755185,2017-05-15 12:00:00,0.000214665
2017-05-22 12:00:00,0.1,16.5202131,2017-05-22 12:00:00,5.24681e-05
2017-05-22 12:00:00,1.6,16.83513011,2017-05-22 12:00:00,5.34683e-05
2017-05-22 12:00:00,3.8,63.132829785,2017-05-22 12:00:00,0.00020051
2017-05-22 12:00:00,5,97.706014435,2017-05-22 12:00:00,0.000310314
2017-05-22 12:00:00,6.2,75.758175235,2017-05-22 12:00:00,0.000240608
2017-05-22 12:00:00,8,44.731589625,2017-05-22 12:00:00,0.000142067
2017-05-22 12:00:00,9,105.4909012,2017-05-22 12:00:00,0.000335039
2017-05-29 12:00:00,0.1,14.27218209,2017-05-29 12:00:00,4.53284e-05
2017-05-29 12:00:00,1.6,16.917716175,2017-05-29 12:00:00,5.37306e-05
2017-05-29 12:00:00,3.8,58.27345456,2017-05-29 12:00:00,0.000185076
2017-05-29 12:00:00,5,120.6331983,2017-05-29 12:00:00,0.00038313
2017-05-29 12:00:00,6.2,130.52857655,2017-05-29 12:00:00,0.000414558
2017-05-29 12:00:00,8,88.16420089,2017-05-29 12:00:00,0.000280009
2017-05-29 12:00:00,9,96.158168525,2017-05-29 12:00:00,0.000305398
2017-05-30 12:00:00,0.1,26.32132033,2017-05-30 12:00:00,8.35964e-05
2017-05-30 12:00:00,1.6,37.6189384,2017-05-30 12:00:00,0.000119478
2017-05-30 12:00:00,6.2,57.9766826,2017-05-30 12:00:00,0.000184134
2017-05-30 12:00:00,8,108.8593436,2017-05-30 12:00:00,0.000345737
2017-05-30 12:00:00,9,115.2607868,2017-05-30 12:00:00,0.000366068
2017-06-01 12:00:00,0.1,20.67846786,2017-06-01 12:00:00,6.56747e-05
2017-06-01 12:00:00,1.6,31.309357125,2017-06-01 12:00:00,9.94383e-05
2017-06-01 12:00:00,3.8,41.4114409,2017-06-01 12:00:00,0.000131523
2017-06-01 12:00:00,5,50.370093095,2017-06-01 12:00:00,0.000159975
2017-06-01 12:00:00,6.2,49.21147231,2017-06-01 12:00:00,0.000156295
2017-06-01 12:00:00,8,104.70994505,2017-06-01 12:00:00,0.000332558
2017-06-01 12:00:00,9,62.47556553,2017-06-01 12:00:00,0.000198422
2017-06-05 12:00:00,0.1,14.184316835,2017-06-05 12:00:00,4.50493e-05
2017-06-05 12:00:00,1.6,18.367265805,2017-06-05 12:00:00,5.83343e-05
2017-06-05 12:00:00,3.8,36.2032258,2017-06-05 12:00:00,0.000114981
2017-06-05 12:00:00,5,56.74732068,2017-06-05 12:00:00,0.000180229
2017-06-05 12:00:00,8,108.97625165,2017-06-05 12:00:00,0.000346108
2017-06-05 12:00:00,9,105.006606895,2017-06-05 12:00:00,0.0003335
2017-06-12 12:00:00,0.1,11.663918365,2017-06-12 12:00:00,3.70445e-05
2017-06-12 12:00:00,1.6,11.10011794,2017-06-12 12:00:00,3.52539e-05
2017-06-12 12:00:00,3.8,71.5214999,2017-06-12 12:00:00,0.000227152
2017-06-12 12:00:00,5,68.63987388,2017-06-12 12:00:00,0.000218
2017-06-12 12:00:00,6.2,85.34617469,2017-06-12 12:00:00,0.000271059
2017-06-12 12:00:00,8,121.2446255,2017-06-12 12:00:00,0.000385072
2017-06-20 12:00:00,0.1,7.8869808085,2017-06-20 12:00:00,2.5049e-05
2017-06-20 12:00:00,1.6,9.657627696,2017-06-20 12:00:00,3.06726e-05
2017-06-20 12:00:00,3.8,37.548273955,2017-06-20 12:00:00,0.000119253
2017-06-20 12:00:00,5,57.678710425,2017-06-20 12:00:00,0.000183187
2017-06-20 12:00:00,6.2,147.75723225,2017-06-20 12:00:00,0.000469276
2017-06-20 12:00:00,8,71.6593221,2017-06-20 12:00:00,0.00022759
2017-06-20 12:00:00,9,126.9477264,2017-06-20 12:00:00,0.000403185
2017-06-26 12:00:00,1.6,6.8725528365,2017-06-26 12:00:00,2.18272e-05
2017-06-26 12:00:00,3.8,32.261504505,2017-06-26 12:00:00,0.000102462
2017-06-26 12:00:00,5,57.162324925,2017-06-26 12:00:00,0.000181547
2017-06-26 12:00:00,6.2,114.8802418,2017-06-26 12:00:00,0.000364859
2017-06-26 12:00:00,8,166.5485849,2017-06-26 12:00:00,0.000528957
2017-06-26 12:00:00,9,159.6967285,2017-06-26 12:00:00,0.000507196
2017-07-06 12:00:00,0.1,4.776627052,2017-07-06 12:00:00,1.51705e-05
2017-07-06 12:00:00,1.6,4.786679896,2017-07-06 12:00:00,1.52025e-05
2017-07-06 12:00:00,3.8,23.84434734,2017-07-06 12:00:00,7.57295e-05
2017-07-06 12:00:00,5,87.33345449,2017-07-06 12:00:00,0.000277371
2017-07-06 12:00:00,6.2,126.41687425,2017-07-06 12:00:00,0.000401499
2017-07-06 12:00:00,8,175.08937685,2017-07-06 12:00:00,0.000556083
2017-07-06 12:00:00,9,172.7601864,2017-07-06 12:00:00,0.000548685
2017-07-10 12:00:00,0.1,4.269737377,2017-07-10 12:00:00,1.35607e-05
2017-07-10 12:00:00,1.6,4.269737377,2017-07-10 12:00:00,1.35607e-05
2017-07-10 12:00:00,3.8,43.35968999,2017-07-10 12:00:00,0.00013771
2017-07-10 12:00:00,5,94.7952509,2017-07-10 12:00:00,0.000301069
2017-07-10 12:00:00,6.2,228.15330155,2017-07-10 12:00:00,0.000724614
2017-07-10 12:00:00,8,218.5093117,2017-07-10 12:00:00,0.000693984
2017-07-10 12:00:00,9,198.45557995,2017-07-10 12:00:00,0.000630294
2017-07-13 12:00:00,3.8,96.72804736,2017-07-13 12:00:00,0.000307208
2017-07-13 12:00:00,5,240.61149115,2017-07-13 12:00:00,0.000764181
2017-07-13 12:00:00,6.2,477.85743025,2017-07-13 12:00:00,0.00151767
2017-07-13 12:00:00,9,148.58099825,2017-07-13 12:00:00,0.000471892
2017-07-17 12:00:00,0.1,4.327072958,2017-07-17 12:00:00,1.37428e-05
2017-07-17 12:00:00,1.6,46.12949065,2017-07-17 12:00:00,0.000146507
2017-07-17 12:00:00,3.8,38.70578136,2017-07-17 12:00:00,0.000122929
2017-07-17 12:00:00,5,90.07392636,2017-07-17 12:00:00,0.000286074
2017-07-17 12:00:00,6.2,167.6552924,2017-07-17 12:00:00,0.000532472
2017-07-17 12:00:00,8,254.1311774,2017-07-17 12:00:00,0.000807119
2017-07-17 12:00:00,9,215.0908172,2017-07-17 12:00:00,0.000683127
2017-07-24 12:00:00,0.1,5.6047053735,2017-07-24 12:00:00,1.78005e-05
2017-07-24 12:00:00,1.6,4.444783655,2017-07-24 12:00:00,1.41166e-05
2017-07-24 12:00:00,5,135.7561093,2017-07-24 12:00:00,0.000431161
2017-07-24 12:00:00,6.2,238.4641538,2017-07-24 12:00:00,0.000757361
2017-07-24 12:00:00,8,218.39193215,2017-07-24 12:00:00,0.000693612
2017-07-24 12:00:00,9,314.8695449,2017-07-24 12:00:00,0.00100002
2017-07-31 12:00:00,0.1,10.1442655,2017-07-31 12:00:00,3.22181e-05
2017-07-31 12:00:00,1.6,10.599765,2017-07-31 12:00:00,3.36648e-05
2017-07-31 12:00:00,3.8,65.92638,2017-07-31 12:00:00,0.000209382
2017-07-31 12:00:00,5,154.1859,2017-07-31 12:00:00,0.000489694
2017-07-31 12:00:00,6.2,165.4739,2017-07-31 12:00:00,0.000525544
2017-07-31 12:00:00,8,241.1391,2017-07-31 12:00:00,0.000765856
2017-07-31 12:00:00,9,268.7191,2017-07-31 12:00:00,0.00085345
2017-08-07 12:00:00,0.1,18.82316,2017-08-07 12:00:00,5.97823e-05
2017-08-07 12:00:00,1.6,22.607355,2017-08-07 12:00:00,7.18008e-05
2017-08-07 12:00:00,3.8,112.49015,2017-08-07 12:00:00,0.000357268
2017-08-07 12:00:00,5,197.07555,2017-08-07 12:00:00,0.000625911
2017-08-07 12:00:00,6.2,368.2132,2017-08-07 12:00:00,0.00116944
2017-08-07 12:00:00,8,421.6408,2017-08-07 12:00:00,0.00133913
2017-08-14 12:00:00,0.1,6.845113,2017-08-14 12:00:00,2.174e-05
2017-08-14 12:00:00,1.6,9.0860355,2017-08-14 12:00:00,2.88572e-05
2017-08-14 12:00:00,3.8,63.793325,2017-08-14 12:00:00,0.000202607
2017-08-14 12:00:00,5,236.88855,2017-08-14 12:00:00,0.000752357
2017-08-14 12:00:00,6.2,339.9762,2017-08-14 12:00:00,0.00107976
2017-08-14 12:00:00,8,473.7629,2017-08-14 12:00:00,0.00150467
2017-08-14 12:00:00,9,503.3376,2017-08-14 12:00:00,0.0015986
2017-08-22 12:00:00,0.1,9.5139405,2017-08-22 12:00:00,3.02162e-05
2017-08-22 12:00:00,1.6,9.252832,2017-08-22 12:00:00,2.93869e-05
2017-08-22 12:00:00,3.8,99.15248,2017-08-22 12:00:00,0.000314908
2017-08-22 12:00:00,5,252.14235,2017-08-22 12:00:00,0.000800803
2017-08-22 12:00:00,6.2,173.5049,2017-08-22 12:00:00,0.000551051
2017-08-22 12:00:00,8,380.8356,2017-08-22 12:00:00,0.00120953
2017-08-22 12:00:00,9,439.5895,2017-08-22 12:00:00,0.00139613
2017-08-28 12:00:00,0.1,8.834138,2017-08-28 12:00:00,2.80572e-05
2017-08-28 12:00:00,1.6,15.59554,2017-08-28 12:00:00,4.95314e-05
2017-08-28 12:00:00,3.8,45.381875,2017-08-28 12:00:00,0.000144133
2017-08-28 12:00:00,5,178.8909,2017-08-28 12:00:00,0.000568157
2017-08-28 12:00:00,6.2,337.30015,2017-08-28 12:00:00,0.00107126
2017-08-28 12:00:00,8,451.63925,2017-08-28 12:00:00,0.0014344
2017-08-28 12:00:00,9,471.62195,2017-08-28 12:00:00,0.00149787
2017-09-04 12:00:00,0.1,12.797685,2017-09-04 12:00:00,4.06454e-05
2017-09-04 12:00:00,1.6,14.95663,2017-09-04 12:00:00,4.75022e-05
2017-09-04 12:00:00,3.8,25.61613,2017-09-04 12:00:00,8.13567e-05
2017-09-04 12:00:00,5,236.98885,2017-09-04 12:00:00,0.000752675
2017-09-04 12:00:00,6.2,81.6142,2017-09-04 12:00:00,0.000259206
2017-09-04 12:00:00,8,461.5192,2017-09-04 12:00:00,0.00146578
2017-09-04 12:00:00,9,403.8382,2017-09-04 12:00:00,0.00128259
2017-09-11 12:00:00,0.1,18.23541,2017-09-11 12:00:00,5.79156e-05
2017-09-11 12:00:00,1.6,26.68149,2017-09-11 12:00:00,8.47403e-05
2017-09-11 12:00:00,3.8,22.95014,2017-09-11 12:00:00,7.28895e-05
2017-09-11 12:00:00,6.2,249.4911,2017-09-11 12:00:00,0.000792382
2017-09-11 12:00:00,8,528.7717,2017-09-11 12:00:00,0.00167938
2017-09-18 12:00:00,1.6,8.5279,2017-09-18 12:00:00,2.70846e-05
2017-09-18 12:00:00,3.8,26.17019,2017-09-18 12:00:00,8.31164e-05
2017-09-18 12:00:00,5,65.469965,2017-09-18 12:00:00,0.000207932
2017-09-18 12:00:00,6.2,416.8436,2017-09-18 12:00:00,0.00132389
2017-09-18 12:00:00,8,511.98515,2017-09-18 12:00:00,0.00162606
2017-09-18 12:00:00,9,509.5443,2017-09-18 12:00:00,0.00161831
2017-09-25 12:00:00,1.6,7.314538,2017-09-25 12:00:00,2.32309e-05
2017-09-25 12:00:00,5,470.0152,2017-09-25 12:00:00,0.00149277
2017-09-25 12:00:00,6.2,357.32175,2017-09-25 12:00:00,0.00113485
2017-09-25 12:00:00,8,479.4967,2017-09-25 12:00:00,0.00152288
2017-09-25 12:00:00,9,554.29325,2017-09-25 12:00:00,0.00176043
2017-10-02 12:00:00,3.8,8.4275875,2017-10-02 12:00:00,2.6766e-05
2017-10-02 12:00:00,5,164.86515,2017-10-02 12:00:00,0.000523611
2017-10-02 12:00:00,6.2,294.61665,2017-10-02 12:00:00,0.000935701
2017-10-02 12:00:00,8,554.4714,2017-10-02 12:00:00,0.001761
2017-10-02 12:00:00,9,567.33465,2017-10-02 12:00:00,0.00180185
2017-10-09 12:00:00,0.1,13.77837,2017-10-09 12:00:00,4.376e-05
2017-10-09 12:00:00,1.6,8.085401,2017-10-09 12:00:00,2.56792e-05
2017-10-09 12:00:00,3.8,5.761374,2017-10-09 12:00:00,1.82981e-05
2017-10-09 12:00:00,5,445.191,2017-10-09 12:00:00,0.00141392
2017-10-09 12:00:00,9,589.45695,2017-10-09 12:00:00,0.00187211
2017-10-16 12:00:00,0.1,5.5879605,2017-10-16 12:00:00,1.77473e-05
2017-10-16 12:00:00,1.6,8.6800385,2017-10-16 12:00:00,2.75678e-05
2017-10-16 12:00:00,5,377.1312,2017-10-16 12:00:00,0.00119777
2017-10-16 12:00:00,6.2,324.46575,2017-10-16 12:00:00,0.0010305
2017-10-16 12:00:00,8,521.42455,2017-10-16 12:00:00,0.00165604
2017-10-16 12:00:00,9,586.812,2017-10-16 12:00:00,0.00186371
2017-10-23 12:00:00,0.1,20.8214,2017-10-23 12:00:00,6.61287e-05
2017-10-23 12:00:00,1.6,26.53989,2017-10-23 12:00:00,8.42905e-05
2017-10-23 12:00:00,3.8,30.88325,2017-10-23 12:00:00,9.8085e-05
2017-10-23 12:00:00,5,60.18913,2017-10-23 12:00:00,0.00019116
2017-10-23 12:00:00,6.2,721.8946,2017-10-23 12:00:00,0.00229273
2017-10-23 12:00:00,8,650.3649,2017-10-23 12:00:00,0.00206556
2017-11-06 12:00:00,0.1,27.95105,2017-11-06 12:00:00,8.87724e-05
2017-11-06 12:00:00,1.6,30.68854,2017-11-06 12:00:00,9.74666e-05
2017-11-06 12:00:00,3.8,46.09332,2017-11-06 12:00:00,0.000146392
2017-11-06 12:00:00,5,54.74461,2017-11-06 12:00:00,0.000173869
2017-11-06 12:00:00,6.2,40.42332,2017-11-06 12:00:00,0.000128384
2017-11-06 12:00:00,8,46.80756,2017-11-06 12:00:00,0.000148661
2017-11-06 12:00:00,9,50.39702,2017-11-06 12:00:00,0.000160061
2017-12-12 12:00:00,0.1,34.288705,2017-12-12 12:00:00,0.000108901
2017-12-12 12:00:00,1.6,11.72716,2017-12-12 12:00:00,3.72454e-05
2017-12-12 12:00:00,3.8,17.54343,2017-12-12 12:00:00,5.57178e-05
2017-12-12 12:00:00,6.2,15.943935,2017-12-12 12:00:00,5.06379e-05
2017-12-12 12:00:00,8,16.91155,2017-12-12 12:00:00,5.3711e-05
2018-01-15 11:00:00,0.1,32.219405,2018-01-15 11:00:00,0.000102329
2018-01-15 11:00:00,1.6,49.897495,2018-01-15 11:00:00,0.000158474
2018-01-15 11:00:00,3.8,128.9734,2018-01-15 11:00:00,0.000409619
2018-01-15 11:00:00,5,42.358335,2018-01-15 11:00:00,0.00013453
2018-01-15 11:00:00,6.2,92.77046,2018-01-15 11:00:00,0.000294638
2018-01-15 11:00:00,8,67.90396,2018-01-15 11:00:00,0.000215663
2018-01-15 11:00:00,9,70.609255,2018-01-15 11:00:00,0.000224255
2018-03-19 11:00:00,1.6,71.47511,2018-03-19 11:00:00,0.000227005
2018-03-19 11:00:00,3.8,64.089545,2018-03-19 11:00:00,0.000203548
2018-03-19 11:00:00,6.2,59.82695,2018-03-19 11:00:00,0.00019001
2018-03-19 11:00:00,8,68.639835,2018-03-19 11:00:00,0.000218
2018-03-19 11:00:00,9,66.737895,2018-03-19 11:00:00,0.000211959
2018-03-19 12:00:00,0.1,57.46604,2018-03-19 12:00:00,0.000182512
2018-03-19 12:00:00,5,65.97442,2018-03-19 12:00:00,0.000209534
2018-04-04 11:00:00,0.1,30.623445,2018-04-04 11:00:00,9.72599e-05
2018-04-04 11:00:00,1.6,25.48396,2018-04-04 11:00:00,8.09369e-05
2018-04-04 11:00:00,3.8,25.85272,2018-04-04 11:00:00,8.21081e-05
2018-04-04 11:00:00,6.2,73.12094,2018-04-04 11:00:00,0.000232232
2018-04-04 11:00:00,8,80.69142,2018-04-04 11:00:00,0.000256276
2018-04-04 11:00:00,9,74.717365,2018-04-04 11:00:00,0.000237302
2018-04-23 11:00:00,1.6,24.82163,2018-04-23 11:00:00,7.88334e-05
2018-04-23 11:00:00,5,75.06496,2018-04-23 11:00:00,0.000238406
2018-04-23 11:00:00,6.2,127.4275,2018-04-23 11:00:00,0.000404709
2018-04-30 11:00:00,0.1,34.219195,2018-04-30 11:00:00,0.00010868
2018-04-30 11:00:00,1.6,30.95745,2018-04-30 11:00:00,9.83207e-05
2018-04-30 11:00:00,5,165.26245,2018-04-30 11:00:00,0.000524873
2018-04-30 11:00:00,6.2,157.7173,2018-04-30 11:00:00,0.000500909
2018-04-30 11:00:00,8,164.45245,2018-04-30 11:00:00,0.0005223
2018-04-30 11:00:00,9,179.70185,2018-04-30 11:00:00,0.000570732
2018-05-07 11:00:00,0.1,28.22024,2018-05-07 11:00:00,8.96273e-05
2018-05-07 11:00:00,1.6,18.49152,2018-05-07 11:00:00,5.8729e-05
2018-05-07 11:00:00,3.8,62.81286,2018-05-07 11:00:00,0.000199493
2018-05-07 11:00:00,5,124.59835,2018-05-07 11:00:00,0.000395724
2018-05-07 11:00:00,6.2,160.1767,2018-05-07 11:00:00,0.00050872
2018-05-07 11:00:00,8,190.48715,2018-05-07 11:00:00,0.000604986
2018-05-07 11:00:00,9,184.9761,2018-05-07 11:00:00,0.000587483
2018-05-14 11:00:00,0.1,22.05394,2018-05-14 11:00:00,7.00432e-05
2018-05-14 11:00:00,1.6,25.76645,2018-05-14 11:00:00,8.18341e-05
2018-05-14 11:00:00,3.8,61.085395,2018-05-14 11:00:00,0.000194007
2018-05-14 11:00:00,5,155.85255,2018-05-14 11:00:00,0.000494987
2018-05-14 11:00:00,6.2,240.46055,2018-05-14 11:00:00,0.000763701
2018-05-14 11:00:00,8,215.94205,2018-05-14 11:00:00,0.000685831
2018-05-14 11:00:00,9,235.94835,2018-05-14 11:00:00,0.000749371
2018-05-21 11:00:00,0.1,64.95381,2018-05-21 11:00:00,0.000206293
2018-05-21 11:00:00,1.6,99.99021,2018-05-21 11:00:00,0.000317568
2018-05-21 11:00:00,3.8,163.68635,2018-05-21 11:00:00,0.000519867
2018-05-21 11:00:00,5,241.4941,2018-05-21 11:00:00,0.000766984
2018-05-21 11:00:00,6.2,343.755,2018-05-21 11:00:00,0.00109176
2018-05-21 11:00:00,8,360.812,2018-05-21 11:00:00,0.00114594
2018-05-21 11:00:00,9,343.8311,2018-05-21 11:00:00,0.00109201
2018-05-28 11:00:00,0.1,177.96575,2018-05-28 11:00:00,0.000565218
2018-05-28 11:00:00,1.6,23.52422,2018-05-28 11:00:00,7.47128e-05
2018-05-28 11:00:00,3.8,118.56575,2018-05-28 11:00:00,0.000376564
2018-05-28 11:00:00,5,186.20425,2018-05-28 11:00:00,0.000591384
2018-05-28 11:00:00,6.2,284.8363,2018-05-28 11:00:00,0.000904639
2018-05-28 11:00:00,8,314.341,2018-05-28 11:00:00,0.000998345
