"DateTime","depth","oxy","OXY_mmol","DateTime_H"
"2018-05-07 16:09:52",9,9.0275,282.109375,2018-05-07 16:00:00
"2018-05-07 16:09:52",9.2,9.003,281.34375,2018-05-07 16:00:00
"2018-05-11 16:02:06",0.1,7.386,230.8125,2018-05-11 16:00:00
"2018-05-11 16:02:06",1,7.1184,222.45,2018-05-11 16:00:00
"2018-05-11 16:02:06",2,8.3589,261.215625,2018-05-11 16:00:00
"2018-05-11 16:02:06",3,9.0387,282.459375,2018-05-11 16:00:00
"2018-05-11 16:02:06",4,7.184,224.5,2018-05-11 16:00:00
"2018-05-11 16:02:06",5,8.9064,278.325,2018-05-11 16:00:00
"2018-05-11 16:02:06",6,8.8959,277.996875,2018-05-11 16:00:00
"2018-05-11 16:02:06",7,8.8873,277.728125,2018-05-11 16:00:00
"2018-05-11 16:02:06",8,8.8874,277.73125,2018-05-11 16:00:00
"2018-05-11 16:02:06",9,8.883,277.59375,2018-05-11 16:00:00
"2018-05-11 16:02:06",9.2,8.8412,276.2875,2018-05-11 16:00:00
"2018-05-14 13:41:17",0.1,6.3379,198.059375,2018-05-14 13:00:00
"2018-05-14 13:41:17",1,6.0437,188.865625,2018-05-14 13:00:00
"2018-05-14 13:41:17",2,9.519,297.46875,2018-05-14 13:00:00
"2018-05-14 13:41:17",3,9.0483,282.759375,2018-05-14 13:00:00
"2018-05-14 13:41:17",4,6.986,218.3125,2018-05-14 13:00:00
"2018-05-14 13:41:17",5,8.9722,280.38125,2018-05-14 13:00:00
"2018-05-14 13:41:17",6,9.0428,282.5875,2018-05-14 13:00:00
"2018-05-14 13:41:17",7,9.0411,282.534375,2018-05-14 13:00:00
"2018-05-14 13:41:17",8,9.0537,282.928125,2018-05-14 13:00:00
"2018-05-14 13:41:17",9,9.0391,282.471875,2018-05-14 13:00:00
"2018-05-14 13:41:17",9.2,9.0646,283.26875,2018-05-14 13:00:00
"2018-05-14 17:35:25",0.1,7.9675,248.984375,2018-05-14 17:00:00
"2018-05-14 17:35:25",1,8.8163,275.509375,2018-05-14 17:00:00
"2018-05-14 17:35:25",2,9.6828,302.5875,2018-05-14 17:00:00
"2018-05-14 17:35:25",3,9.3957,293.615625,2018-05-14 17:00:00
"2018-05-14 17:35:25",4,7.1643,223.884375,2018-05-14 17:00:00
"2018-05-14 17:35:25",5,8.9569,279.903125,2018-05-14 17:00:00
"2018-05-14 17:35:25",6,9.0884,284.0125,2018-05-14 17:00:00
"2018-05-14 17:35:25",7,9.0613,283.165625,2018-05-14 17:00:00
"2018-05-14 17:35:25",8,9.0919,284.121875,2018-05-14 17:00:00
"2018-05-14 17:35:25",9,9.0476,282.7375,2018-05-14 17:00:00
"2018-05-14 17:35:25",9.2,9.0602,283.13125,2018-05-14 17:00:00
"2018-05-17 16:02:50",0.1,8.3012,259.4125,2018-05-17 16:00:00
"2018-05-17 16:02:50",1,9.1512,285.975,2018-05-17 16:00:00
"2018-05-17 16:02:50",2,10.0039,312.621875,2018-05-17 16:00:00
"2018-05-17 16:02:50",3,8.7325,272.890625,2018-05-17 16:00:00
"2018-05-17 16:02:50",4,6.9214,216.29375,2018-05-17 16:00:00
"2018-05-17 16:02:50",5,9.1268,285.2125,2018-05-17 16:00:00
"2018-05-17 16:02:50",6,9.1174,284.91875,2018-05-17 16:00:00
"2018-05-17 16:02:50",7,9.052,282.875,2018-05-17 16:00:00
"2018-05-17 16:02:50",8,9.055,282.96875,2018-05-17 16:00:00
"2018-05-17 16:02:50",9,8.9523,279.759375,2018-05-17 16:00:00
"2018-05-17 16:02:50",9.2,8.9576,279.925,2018-05-17 16:00:00
"2018-05-21 09:49:00",0.1,9.44,295,2018-05-21 09:00:00
"2018-05-21 09:49:00",1,9.67,302.1875,2018-05-21 09:00:00
"2018-05-21 09:49:00",2,9.76,305,2018-05-21 09:00:00
"2018-05-21 09:49:00",3,9.37,292.8125,2018-05-21 09:00:00
"2018-05-21 09:49:00",4,8.2,256.25,2018-05-21 09:00:00
"2018-05-21 09:49:00",5,8.48,265,2018-05-21 09:00:00
"2018-05-21 09:49:00",6,9.75,304.6875,2018-05-21 09:00:00
"2018-05-21 09:49:00",8,9.81,306.5625,2018-05-21 09:00:00
"2018-05-21 09:49:00",9,9.84,307.5,2018-05-21 09:00:00
"2018-05-21 09:49:00",9.2,9.84,307.5,2018-05-21 09:00:00
"2018-05-21 18:36:49",0.1,8.8592,276.85,2018-05-21 18:00:00
"2018-05-21 18:36:49",1,9.7285,304.015625,2018-05-21 18:00:00
"2018-05-21 18:36:49",2,8.2784,258.7,2018-05-21 18:00:00
"2018-05-21 18:36:49",3,7.9627,248.834375,2018-05-21 18:00:00
"2018-05-21 18:36:49",4,8.8436,276.3625,2018-05-21 18:00:00
"2018-05-21 18:36:49",5,8.7992,274.975,2018-05-21 18:00:00
"2018-05-21 18:36:49",6,8.8209,275.653125,2018-05-21 18:00:00
"2018-05-21 18:36:49",7,8.9325,279.140625,2018-05-21 18:00:00
"2018-05-21 18:36:49",8,8.9233,278.853125,2018-05-21 18:00:00
"2018-05-21 18:36:49",9,8.9188,278.7125,2018-05-21 18:00:00
"2018-05-21 18:36:49",9.2,8.9329,279.153125,2018-05-21 18:00:00
"2018-05-28 13:58:43",0.1,7.9099,247.184375,2018-05-28 13:00:00
"2018-05-28 13:58:43",1,9.34,291.875,2018-05-28 13:00:00
"2018-05-28 13:58:43",2,7.3079,228.371875,2018-05-28 13:00:00
"2018-05-28 13:58:43",3,6.0293,188.415625,2018-05-28 13:00:00
"2018-05-28 13:58:43",4,7.1688,224.025,2018-05-28 13:00:00
"2018-05-28 13:58:43",5,8.0161,250.503125,2018-05-28 13:00:00
"2018-05-28 13:58:43",6,7.8351,244.846875,2018-05-28 13:00:00
"2018-05-28 13:58:43",7,7.7751,242.971875,2018-05-28 13:00:00
"2018-05-28 13:58:43",8,7.5635,236.359375,2018-05-28 13:00:00
"2018-05-28 13:58:43",9,6.2177,194.303125,2018-05-28 13:00:00
"2018-05-28 13:58:43",9.2,5.8965,184.265625,2018-05-28 13:00:00
"2018-05-30 16:00:50",0.1,6.725,210.15625,2018-05-30 16:00:00
"2018-05-30 16:00:50",1,9.8847,308.896875,2018-05-30 16:00:00
"2018-05-30 16:00:50",2,7.1003,221.884375,2018-05-30 16:00:00
"2018-05-30 16:00:50",3,5.1422,160.69375,2018-05-30 16:00:00
"2018-05-30 16:00:50",4,4.6884,146.5125,2018-05-30 16:00:00
"2018-05-30 16:00:50",5,7.7812,243.1625,2018-05-30 16:00:00
"2018-05-30 16:00:50",6,7.7421,241.940625,2018-05-30 16:00:00
"2018-05-30 16:00:50",7,7.7556,242.3625,2018-05-30 16:00:00
"2018-05-30 16:00:50",8,7.7708,242.8375,2018-05-30 16:00:00
"2018-05-30 16:00:50",9,7.762,242.5625,2018-05-30 16:00:00
"2018-05-30 16:00:50",9.2,7.7552,242.35,2018-05-30 16:00:00
"2018-05-31 17:04:23",0.1,9.2998,290.61875,2018-05-31 17:00:00
"2018-05-31 17:04:23",1,10.5266,328.95625,2018-05-31 17:00:00
"2018-05-31 17:04:23",2,8.1692,255.2875,2018-05-31 17:00:00
"2018-05-31 17:04:23",3,6.1756,192.9875,2018-05-31 17:00:00
"2018-05-31 17:04:23",4,4.3031,134.471875,2018-05-31 17:00:00
"2018-05-31 17:04:23",5,7.9101,247.190625,2018-05-31 17:00:00
"2018-05-31 17:04:23",6,7.8471,245.221875,2018-05-31 17:00:00
"2018-05-31 17:04:23",7,7.8697,245.928125,2018-05-31 17:00:00
"2018-05-31 17:04:23",8,7.8414,245.04375,2018-05-31 17:00:00
"2018-05-31 17:04:23",9,7.8742,246.06875,2018-05-31 17:00:00
"2018-05-31 17:04:23",9.2,7.8485,245.265625,2018-05-31 17:00:00
"2018-06-04 15:25:14",0.1,6.5217,203.803125,2018-06-04 15:00:00
"2018-06-04 15:25:14",1,6.2692,195.9125,2018-06-04 15:00:00
"2018-06-04 15:25:14",2,9.2825,290.078125,2018-06-04 15:00:00
"2018-06-04 15:25:14",3,6.2671,195.846875,2018-06-04 15:00:00
"2018-06-04 15:25:14",4,4.7567,148.646875,2018-06-04 15:00:00
"2018-06-04 15:25:14",5,7.807,243.96875,2018-06-04 15:00:00
"2018-06-04 15:25:14",6,7.7351,241.721875,2018-06-04 15:00:00
"2018-06-04 15:25:14",7,7.7008,240.65,2018-06-04 15:00:00
"2018-06-04 15:25:14",8,7.7312,241.6,2018-06-04 15:00:00
"2018-06-04 15:25:14",9,7.7175,241.171875,2018-06-04 15:00:00
"2018-06-04 15:25:14",9.2,7.7,240.625,2018-06-04 15:00:00
"2018-06-07 14:05:47",0.1,7.3722,230.38125,2018-06-07 14:00:00
"2018-06-07 14:05:47",1,6.8085,212.765625,2018-06-07 14:00:00
"2018-06-07 14:05:47",2,9.0053,281.415625,2018-06-07 14:00:00
"2018-06-07 14:05:47",3,6.1657,192.678125,2018-06-07 14:00:00
"2018-06-07 14:05:47",4,3.0723,96.009375,2018-06-07 14:00:00
"2018-06-07 14:05:47",5,8.1979,256.184375,2018-06-07 14:00:00
"2018-06-07 14:05:47",6,7.8662,245.81875,2018-06-07 14:00:00
"2018-06-07 14:05:47",7,7.8564,245.5125,2018-06-07 14:00:00
"2018-06-07 14:05:47",8,7.8527,245.396875,2018-06-07 14:00:00
"2018-06-07 14:05:47",9,7.8609,245.653125,2018-06-07 14:00:00
"2018-06-07 14:05:47",9.2,7.8776,246.175,2018-06-07 14:00:00
"2018-06-11 13:39:59",0.1,7.521,235.03125,2018-06-11 13:00:00
"2018-06-11 13:39:59",1,7.5334,235.41875,2018-06-11 13:00:00
"2018-06-11 13:39:59",2,9.1689,286.528125,2018-06-11 13:00:00
"2018-06-11 13:39:59",3,6.056,189.25,2018-06-11 13:00:00
"2018-06-11 13:39:59",4,4.0073,125.228125,2018-06-11 13:00:00
"2018-06-11 13:39:59",5,7.8359,244.871875,2018-06-11 13:00:00
"2018-06-11 13:39:59",6,7.8367,244.896875,2018-06-11 13:00:00
"2018-06-11 13:39:59",7,7.897,246.78125,2018-06-11 13:00:00
"2018-06-11 13:39:59",8,7.9248,247.65,2018-06-11 13:00:00
"2018-06-11 13:39:59",9,7.8807,246.271875,2018-06-11 13:00:00
"2018-06-11 13:39:59",9.2,7.8713,245.978125,2018-06-11 13:00:00
"2018-06-14 17:39:24",0.1,5.9055,184.546875,2018-06-14 17:00:00
"2018-06-14 17:39:24",1,9.1782,286.81875,2018-06-14 17:00:00
"2018-06-14 17:39:24",2,8.5924,268.5125,2018-06-14 17:00:00
"2018-06-14 17:39:24",3,6.0073,187.728125,2018-06-14 17:00:00
"2018-06-14 17:39:24",4,4.4946,140.45625,2018-06-14 17:00:00
"2018-06-14 17:39:24",5,7.8865,246.453125,2018-06-14 17:00:00
"2018-06-14 17:39:24",6,7.8787,246.209375,2018-06-14 17:00:00
"2018-06-14 17:39:24",7,7.9012,246.9125,2018-06-14 17:00:00
"2018-06-14 17:39:24",8,7.9454,248.29375,2018-06-14 17:00:00
"2018-06-14 17:39:24",9,7.9365,248.015625,2018-06-14 17:00:00
"2018-06-14 17:39:24",9.2,7.9372,248.0375,2018-06-14 17:00:00
"2018-06-18 13:48:57",0.1,8.336,260.5,2018-06-18 13:00:00
"2018-06-18 13:48:57",1,10.1277,316.490625,2018-06-18 13:00:00
"2018-06-18 13:48:57",2,9.8898,309.05625,2018-06-18 13:00:00
"2018-06-18 13:48:57",3,4.7998,149.99375,2018-06-18 13:00:00
"2018-06-18 13:48:57",4,4.2862,133.94375,2018-06-18 13:00:00
"2018-06-18 13:48:57",5,7.8551,245.471875,2018-06-18 13:00:00
"2018-06-18 13:48:57",6,7.9118,247.24375,2018-06-18 13:00:00
"2018-06-18 13:48:57",7,7.8989,246.840625,2018-06-18 13:00:00
"2018-06-18 13:48:57",8,7.8569,245.528125,2018-06-18 13:00:00
"2018-06-18 13:48:57",9,7.8685,245.890625,2018-06-18 13:00:00
"2018-06-18 13:48:57",9.2,7.8519,245.371875,2018-06-18 13:00:00
"2018-06-18 19:23:14",0.1,8.909,278.40625,2018-06-18 19:00:00
"2018-06-18 19:23:14",1,10.0401,313.753125,2018-06-18 19:00:00
"2018-06-18 19:23:14",2,10.1291,316.534375,2018-06-18 19:00:00
"2018-06-18 19:23:14",3,6.7654,211.41875,2018-06-18 19:00:00
"2018-06-18 19:23:14",4,6.0025,187.578125,2018-06-18 19:00:00
"2018-06-18 19:23:14",5,8.0279,250.871875,2018-06-18 19:00:00
"2018-06-18 19:23:14",6,8.0209,250.653125,2018-06-18 19:00:00
"2018-06-18 19:23:14",7,8.0298,250.93125,2018-06-18 19:00:00
"2018-06-18 19:23:14",8,7.9857,249.553125,2018-06-18 19:00:00
"2018-06-18 19:23:14",9,7.9685,249.015625,2018-06-18 19:00:00
"2018-06-18 19:23:14",9.2,7.9457,248.303125,2018-06-18 19:00:00
"2018-06-21 18:00:29",0.1,8.6801,271.253125,2018-06-21 18:00:00
"2018-06-21 18:00:29",1,12.6866,396.45625,2018-06-21 18:00:00
"2018-06-21 18:00:29",2,10.3336,322.925,2018-06-21 18:00:00
"2018-06-21 18:00:29",3,5.6891,177.784375,2018-06-21 18:00:00
"2018-06-21 18:00:29",4,5.4085,169.015625,2018-06-21 18:00:00
"2018-06-21 18:00:29",5,8.0797,252.490625,2018-06-21 18:00:00
"2018-06-21 18:00:29",6,8.1333,254.165625,2018-06-21 18:00:00
"2018-06-21 18:00:29",7,8.1531,254.784375,2018-06-21 18:00:00
"2018-06-21 18:00:29",8,8.1417,254.428125,2018-06-21 18:00:00
"2018-06-21 18:00:29",9,8.111,253.46875,2018-06-21 18:00:00
"2018-06-21 18:00:29",9.2,8.0816,252.55,2018-06-21 18:00:00
"2018-06-25 14:39:56",0.1,8.4528,264.15,2018-06-25 14:00:00
"2018-06-25 14:39:56",1,8.6608,270.65,2018-06-25 14:00:00
"2018-06-25 14:39:56",2,10.3379,323.059375,2018-06-25 14:00:00
"2018-06-25 14:39:56",3,5.6272,175.85,2018-06-25 14:00:00
"2018-06-25 14:39:56",4,4.1823,130.696875,2018-06-25 14:00:00
"2018-06-25 14:39:56",5,7.834,244.8125,2018-06-25 14:00:00
"2018-06-25 14:39:56",6,7.9187,247.459375,2018-06-25 14:00:00
"2018-06-25 14:39:56",7,7.956,248.625,2018-06-25 14:00:00
"2018-06-25 14:39:56",8,7.9113,247.228125,2018-06-25 14:00:00
"2018-06-25 14:39:56",9,7.8965,246.765625,2018-06-25 14:00:00
"2018-06-25 14:39:56",9.2,7.8926,246.64375,2018-06-25 14:00:00
"2018-06-28 13:39:10",0.1,8.9474,279.60625,2018-06-28 13:00:00
"2018-06-28 13:39:10",1,8.8331,276.034375,2018-06-28 13:00:00
"2018-06-28 13:39:10",2,10.0722,314.75625,2018-06-28 13:00:00
"2018-06-28 13:39:10",3,5.2687,164.646875,2018-06-28 13:00:00
"2018-06-28 13:39:10",4,4.2087,131.521875,2018-06-28 13:00:00
"2018-06-28 13:39:10",5,7.7637,242.615625,2018-06-28 13:00:00
"2018-06-28 13:39:10",6,7.8351,244.846875,2018-06-28 13:00:00
"2018-06-28 13:39:10",7,7.8053,243.915625,2018-06-28 13:00:00
"2018-06-28 13:39:10",8,7.8003,243.759375,2018-06-28 13:00:00
"2018-06-28 13:39:10",9,7.824,244.5,2018-06-28 13:00:00
"2018-06-28 13:39:10",9.2,7.8189,244.340625,2018-06-28 13:00:00
"2018-07-02 13:56:46",0.1,7.0207,219.396875,2018-07-02 13:00:00
"2018-07-02 13:56:46",1,10.1511,317.221875,2018-07-02 13:00:00
"2018-07-02 13:56:46",2,10.0478,313.99375,2018-07-02 13:00:00
"2018-07-02 13:56:46",3,5.0464,157.7,2018-07-02 13:00:00
"2018-07-02 13:56:46",4,4.0342,126.06875,2018-07-02 13:00:00
"2018-07-02 13:56:46",5,7.6943,240.446875,2018-07-02 13:00:00
"2018-07-02 13:56:46",6,7.6906,240.33125,2018-07-02 13:00:00
"2018-07-02 13:56:46",7,7.6857,240.178125,2018-07-02 13:00:00
"2018-07-02 13:56:46",8,7.7035,240.734375,2018-07-02 13:00:00
"2018-07-02 13:56:46",9,7.6588,239.3375,2018-07-02 13:00:00
"2018-07-02 13:56:46",9.2,7.625,238.28125,2018-07-02 13:00:00
"2018-07-05 16:25:55",0.1,5.9827,186.959375,2018-07-05 16:00:00
"2018-07-05 16:25:55",1,11.0567,345.521875,2018-07-05 16:00:00
"2018-07-05 16:25:55",2,12.25,382.8125,2018-07-05 16:00:00
"2018-07-05 16:25:55",3,5.5609,173.778125,2018-07-05 16:00:00
"2018-07-05 16:25:55",4,3.5564,111.1375,2018-07-05 16:00:00
"2018-07-05 16:25:55",5,7.6256,238.3,2018-07-05 16:00:00
"2018-07-05 16:25:55",6,7.6362,238.63125,2018-07-05 16:00:00
"2018-07-05 16:25:55",7,7.666,239.5625,2018-07-05 16:00:00
"2018-07-05 16:25:55",8,7.6384,238.7,2018-07-05 16:00:00
"2018-07-05 16:25:55",9,7.6326,238.51875,2018-07-05 16:00:00
"2018-07-05 16:25:55",9.2,7.6651,239.534375,2018-07-05 16:00:00
"2018-07-09 13:48:10",0.1,9.1495,285.921875,2018-07-09 13:00:00
"2018-07-09 13:48:10",1,8.513,266.03125,2018-07-09 13:00:00
"2018-07-09 13:48:10",2,13.9942,437.31875,2018-07-09 13:00:00
"2018-07-09 13:48:10",3,5.4824,171.325,2018-07-09 13:00:00
"2018-07-09 13:48:10",4,3.4487,107.771875,2018-07-09 13:00:00
"2018-07-09 13:48:10",5,7.5672,236.475,2018-07-09 13:00:00
"2018-07-09 13:48:10",6,7.5064,234.575,2018-07-09 13:00:00
"2018-07-09 13:48:10",7,7.4903,234.071875,2018-07-09 13:00:00
"2018-07-09 13:48:10",8,7.4609,233.153125,2018-07-09 13:00:00
"2018-07-09 13:48:10",9,7.4584,233.075,2018-07-09 13:00:00
"2018-07-09 13:48:10",9.2,7.4438,232.61875,2018-07-09 13:00:00
"2018-07-16 13:45:00",0.1,8.776,274.25,2018-07-16 13:00:00
"2018-07-16 13:45:00",1,8.9065,278.328125,2018-07-16 13:00:00
"2018-07-16 13:45:00",2,14.4744,452.325,2018-07-16 13:00:00
"2018-07-16 13:45:00",3,6.4886,202.76875,2018-07-16 13:00:00
"2018-07-16 13:45:00",4,3.2167,100.521875,2018-07-16 13:00:00
"2018-07-16 13:45:00",5,7.2045,225.140625,2018-07-16 13:00:00
"2018-07-16 13:45:00",6,7.3282,229.00625,2018-07-16 13:00:00
"2018-07-16 13:45:00",7,7.3547,229.834375,2018-07-16 13:00:00
"2018-07-16 13:45:00",8,7.3957,231.115625,2018-07-16 13:00:00
"2018-07-16 13:45:00",9,7.4017,231.303125,2018-07-16 13:00:00
"2018-07-16 13:45:00",9.2,7.4289,232.153125,2018-07-16 13:00:00
"2018-07-19 14:09:16",0.1,9.9173,309.915625,2018-07-19 14:00:00
"2018-07-19 14:09:16",1,8.6413,270.040625,2018-07-19 14:00:00
"2018-07-19 14:09:16",2,14.6589,458.090625,2018-07-19 14:00:00
"2018-07-19 14:09:16",3,5.554,173.5625,2018-07-19 14:00:00
"2018-07-19 14:09:16",4,3.7486,117.14375,2018-07-19 14:00:00
"2018-07-19 14:09:16",5,7.2756,227.3625,2018-07-19 14:00:00
"2018-07-19 14:09:16",6,7.3076,228.3625,2018-07-19 14:00:00
"2018-07-19 14:09:16",7,7.3076,228.3625,2018-07-19 14:00:00
"2018-07-19 14:09:16",8,7.3217,228.803125,2018-07-19 14:00:00
"2018-07-19 14:09:16",9,7.2866,227.70625,2018-07-19 14:00:00
"2018-07-19 14:09:16",9.2,7.2569,226.778125,2018-07-19 14:00:00
"2018-07-23 13:37:18",0.1,9.2639,289.496875,2018-07-23 13:00:00
"2018-07-23 13:37:18",1,8.8505,276.578125,2018-07-23 13:00:00
"2018-07-23 13:37:18",2,9.159,286.21875,2018-07-23 13:00:00
"2018-07-23 13:37:18",3,5.3246,166.39375,2018-07-23 13:00:00
"2018-07-23 13:37:18",4,1.7713,55.353125,2018-07-23 13:00:00
"2018-07-23 13:37:18",5,5.2117,162.865625,2018-07-23 13:00:00
"2018-07-23 13:37:18",6,5.2289,163.403125,2018-07-23 13:00:00
"2018-07-23 13:37:18",7,5.2553,164.228125,2018-07-23 13:00:00
"2018-07-23 13:37:18",8,5.2553,164.228125,2018-07-23 13:00:00
"2018-07-23 13:37:18",9,5.2553,164.228125,2018-07-23 13:00:00
"2018-07-23 13:37:18",9.2,5.2553,164.228125,2018-07-23 13:00:00
"2018-07-26 19:31:27",0.1,10.3619,323.809375,2018-07-26 19:00:00
"2018-07-26 19:31:27",1,10.5437,329.490625,2018-07-26 19:00:00
"2018-07-26 19:31:27",2,10.6032,331.35,2018-07-26 19:00:00
"2018-07-26 19:31:27",3,6.0549,189.215625,2018-07-26 19:00:00
"2018-07-26 19:31:27",4,1.1447,35.771875,2018-07-26 19:00:00
"2018-07-26 19:31:27",5,4.3426,135.70625,2018-07-26 19:00:00
"2018-07-26 19:31:27",6,4.1028,128.2125,2018-07-26 19:00:00
"2018-07-26 19:31:27",7,4.0874,127.73125,2018-07-26 19:00:00
"2018-07-26 19:31:27",8,4.0867,127.709375,2018-07-26 19:00:00
"2018-07-26 19:31:27",9,4.0877,127.740625,2018-07-26 19:00:00
"2018-07-26 19:31:27",9.2,4.0893,127.790625,2018-07-26 19:00:00
"2018-07-30 14:35:09",0.1,7.9255,247.671875,2018-07-30 14:00:00
"2018-07-30 14:35:09",1,7.2066,225.20625,2018-07-30 14:00:00
"2018-07-30 14:35:09",2,7.6894,240.29375,2018-07-30 14:00:00
"2018-07-30 14:35:09",3,3.2987,103.084375,2018-07-30 14:00:00
"2018-07-30 14:35:09",4,0.3127,9.771875,2018-07-30 14:00:00
"2018-07-30 14:35:09",5,3.0241,94.503125,2018-07-30 14:00:00
"2018-07-30 14:35:09",6,2.9811,93.159375,2018-07-30 14:00:00
"2018-07-30 14:35:09",7,2.9825,93.203125,2018-07-30 14:00:00
"2018-07-30 14:35:09",8,2.9627,92.584375,2018-07-30 14:00:00
"2018-07-30 14:35:09",9,2.9834,93.23125,2018-07-30 14:00:00
"2018-07-30 14:35:09",9.2,2.979,93.09375,2018-07-30 14:00:00
"2018-08-02 16:29:49",0.1,8.0527,251.646875,2018-08-02 16:00:00
"2018-08-02 16:29:49",1,7.6425,238.828125,2018-08-02 16:00:00
"2018-08-02 16:29:49",2,5.5747,174.209375,2018-08-02 16:00:00
"2018-08-02 16:29:49",3,2.2594,70.60625,2018-08-02 16:00:00
"2018-08-02 16:29:49",4,2.4618,76.93125,2018-08-02 16:00:00
"2018-08-02 16:29:49",5,2.553,79.78125,2018-08-02 16:00:00
"2018-08-02 16:29:49",6,2.6233,81.978125,2018-08-02 16:00:00
"2018-08-02 16:29:49",7,2.1832,68.225,2018-08-02 16:00:00
"2018-08-02 16:29:49",8,1.39,43.4375,2018-08-02 16:00:00
"2018-08-02 16:29:49",9,0.101,3.15625,2018-08-02 16:00:00
"2018-08-02 16:29:49",9.2,0.1028,3.2125,2018-08-02 16:00:00
"2018-08-06 13:37:13",0.1,5.2235,163.234375,2018-08-06 13:00:00
"2018-08-06 13:37:13",1,7.3752,230.475,2018-08-06 13:00:00
"2018-08-06 13:37:13",2,5.255,164.21875,2018-08-06 13:00:00
"2018-08-06 13:37:13",3,1.2081,37.753125,2018-08-06 13:00:00
"2018-08-06 13:37:13",4,0.1413,4.415625,2018-08-06 13:00:00
"2018-08-06 13:37:13",5,0.8627,26.959375,2018-08-06 13:00:00
"2018-08-06 13:37:13",6,0.9318,29.11875,2018-08-06 13:00:00
"2018-08-06 13:37:13",7,1.3792,43.1,2018-08-06 13:00:00
"2018-08-06 13:37:13",8,0.5666,17.70625,2018-08-06 13:00:00
"2018-08-06 13:37:13",9,0.097,3.03125,2018-08-06 13:00:00
"2018-08-06 13:37:13",9.2,0.0928,2.9,2018-08-06 13:00:00
"2018-08-10 14:30:05",0.1,7.406,231.4375,2018-08-10 14:00:00
"2018-08-09 17:53:55",1,8.7741,274.190625,2018-08-09 17:00:00
"2018-08-09 17:53:55",4,1.4545,45.453125,2018-08-09 17:00:00
"2018-08-10 14:30:05",5,1.34,41.875,2018-08-10 14:00:00
"2018-08-09 17:53:55",6,0.0629,1.965625,2018-08-09 17:00:00
"2018-08-09 17:53:55",7,0.0699,2.184375,2018-08-09 17:00:00
"2018-08-10 16:22:13",8,0.9383,29.321875,2018-08-10 16:00:00
"2018-08-09 17:53:55",9,0.0565,1.765625,2018-08-09 17:00:00
"2018-08-10 16:22:13",9.2,0.8941,27.940625,2018-08-10 16:00:00
"2018-08-10 18:34:03",0.1,8.934,279.1875,2018-08-10 18:00:00
"2018-08-10 18:34:03",1,8.7721,274.128125,2018-08-10 18:00:00
"2018-08-10 18:34:03",4,0.2308,7.2125,2018-08-10 18:00:00
"2018-08-10 18:34:03",5,1.1946,37.33125,2018-08-10 18:00:00
"2018-08-10 18:34:03",6,1.0135,31.671875,2018-08-10 18:00:00
"2018-08-10 18:34:03",7,1.0634,33.23125,2018-08-10 18:00:00
"2018-08-10 18:34:03",8,0.9835,30.734375,2018-08-10 18:00:00
"2018-08-10 18:34:03",9,0.9146,28.58125,2018-08-10 18:00:00
"2018-08-10 18:34:03",9.2,0.9075,28.359375,2018-08-10 18:00:00
"2018-08-13 12:00:00",0.1,8.24,257.5,2018-08-13 12:00:00
"2018-08-13 12:00:00",1,8.3,259.375,2018-08-13 12:00:00
"2018-08-13 12:00:00",2,8.42,263.125,2018-08-13 12:00:00
"2018-08-13 12:00:00",3,3.77,117.8125,2018-08-13 12:00:00
"2018-08-13 12:00:00",4,0.56,17.5,2018-08-13 12:00:00
"2018-08-13 12:00:00",5,1.53,47.8125,2018-08-13 12:00:00
"2018-08-13 12:00:00",6,2,62.5,2018-08-13 12:00:00
"2018-08-13 12:00:00",7,2.03,63.4375,2018-08-13 12:00:00
"2018-08-13 12:00:00",8,2.03,63.4375,2018-08-13 12:00:00
"2018-08-13 12:00:00",9,2,62.5,2018-08-13 12:00:00
"2018-08-13 12:00:00",9.2,2,62.5,2018-08-13 12:00:00
"2018-08-14 15:59:03",0.1,6.0785,189.953125,2018-08-14 15:00:00
"2018-08-14 15:59:03",1,8.461,264.40625,2018-08-14 15:00:00
"2018-08-14 15:59:03",4,0.4068,12.7125,2018-08-14 15:00:00
"2018-08-14 15:59:03",5,1.0347,32.334375,2018-08-14 15:00:00
"2018-08-14 15:59:03",6,1.5172,47.4125,2018-08-14 15:00:00
"2018-08-14 15:59:03",7,1.4626,45.70625,2018-08-14 15:00:00
"2018-08-14 15:59:03",8,1.132,35.375,2018-08-14 15:00:00
"2018-08-14 15:59:03",9,0.0854,2.66875,2018-08-14 15:00:00
"2018-08-14 15:59:03",9.2,0.0716,2.2375,2018-08-14 15:00:00
"2018-08-16 21:51:19",0.1,8.927,278.96875,2018-08-16 21:00:00
"2018-08-16 21:51:19",1,9.0469,282.715625,2018-08-16 21:00:00
"2018-08-16 21:51:19",2,8.2946,259.20625,2018-08-16 21:00:00
"2018-08-16 21:51:19",4,0.2661,8.315625,2018-08-16 21:00:00
"2018-08-16 21:51:19",5,1.1471,35.846875,2018-08-16 21:00:00
"2018-08-16 21:51:19",6,1.3678,42.74375,2018-08-16 21:00:00
"2018-08-16 21:51:19",7,1.0134,31.66875,2018-08-16 21:00:00
"2018-08-16 21:51:19",8,0.0831,2.596875,2018-08-16 21:00:00
"2018-08-16 21:51:19",9,0.081,2.53125,2018-08-16 21:00:00
"2018-08-16 21:51:19",9.2,0.0725,2.265625,2018-08-16 21:00:00
"2018-08-20 15:22:31",0.1,8.3717,261.615625,2018-08-20 15:00:00
