time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow,AirPres
2017-01-29 23:00:00,0.07,0,304,65.64,3.41,0,0,1007.25
2017-01-30 00:00:00,-0.75,0,294.74,57.92,3.13,0,0,1007.583333
2017-01-30 01:00:00,-1.24,0,287.71,58.93,1.47,0,0,1007
2017-01-30 02:00:00,-1.61,0,282.13,61.83,2.41,0,0,1007
2017-01-30 03:00:00,-1.76,0,288.3,62.85,1.83,0,0,1007.616667
2017-01-30 04:00:00,-1.82,0,289.84,65.1,1.8,0,0,1008
2017-01-30 05:00:00,-2.22,0,289.23,64.76,2.15,0,0,1008.466667
2017-01-30 06:00:00,-2.46,0,276.78,60.44,2.05,0,0,1009
2017-01-30 07:00:00,-2.53,NA,283.41,57.62,2.4,0,0,1009.683333
2017-01-30 08:00:00,-2.78,68.12,272.36,51.73,3.02,0,0,1010.933333
2017-01-30 09:00:00,-2.21,234.29,270.05,48.9,2.59,0,0,1012.05
2017-01-30 10:00:00,-1.68,366.39,274.3,51.51,2.37,0,0,1012.983333
2017-01-30 11:00:00,-1.79,297.14,279.4,52.36,2.95,0,0,1013
2017-01-30 12:00:00,-1.54,261.36,272.12,52.31,2.06,0,0,1013
2017-01-30 13:00:00,-1.03,368.91,266.12,52.94,2.9,0,0,1012.6
2017-01-30 14:00:00,-0.3,358.56,239,48.67,2.57,0,0,1012.033333
2017-01-30 15:00:00,0.62,404.82,215.08,42.09,2.4,0,0,1012.766667
2017-01-30 16:00:00,1.02,90.49,218.67,38.41,2.3,0,0,1013.316667
2017-01-30 17:00:00,0.91,6.9,220.26,39.41,2.1,0,0,1014
2017-01-30 18:00:00,0.75,0,219.57,40.26,2.01,0,0,1014
2017-01-30 19:00:00,-1.64,0,222.3,66.25,1.47,0,0,1014.7
2017-01-30 20:00:00,-2.38,0,222.67,72.48,1.61,0,0,1015.25
2017-01-30 21:00:00,-3.06,0,219.98,75.46,1.38,0,0,1014.7
2017-01-30 22:00:00,-3.4,0,220.51,75.88,1.39,0,0,1014
2017-01-30 23:00:00,-3.6,0,221.27,77.32,1.75,0,0,1013.85
2017-01-31 00:00:00,-3.7,0,224.07,77.43,1.57,0,0,1013
2017-01-31 01:00:00,-3.73,0,225.82,77.87,1.78,0,0,1013
2017-01-31 02:00:00,-3.68,0,226.4,80.08,1.78,0,0,1012.85
2017-01-31 03:00:00,-3.59,0,227.15,83.19,1.82,0,0,1012
2017-01-31 04:00:00,-3.16,0,230.84,84.21,1.87,0,0,1011.05
2017-01-31 05:00:00,-2.91,0,231.72,83.48,1.28,0,0,1010.25
2017-01-31 06:00:00,-2.86,0,230.9,82.6,1.3,0,0,1010
2017-01-31 07:00:00,-2.99,1.29,230.68,83.42,1.68,0,0,1010
2017-01-31 08:00:00,-2.48,30.72,230.51,79.93,1.4,0,0,1009.5
2017-01-31 09:00:00,1.49,203.97,235.75,66.51,0.97,0,0,1009.1
2017-01-31 10:00:00,8.76,504.53,246,48.06,1.38,0.0061,0,1009
2017-01-31 11:00:00,12.49,593.38,263.3,38.89,1.41,0,0,1008.316667
2017-01-31 12:00:00,14.89,615.88,275.28,26.68,3.23,0,0,1007.25
2017-01-31 13:00:00,16.09,636.45,281.97,22.68,5.59,0,0,1006.266667
2017-01-31 14:00:00,16.34,532.1,280.55,24.59,5.49,0,0,1006.65
2017-01-31 15:00:00,15.75,334.32,282.12,30.02,4.74,0,0,1007.133333
2017-01-31 16:00:00,14.81,105.51,286.69,28.45,3.35,0,0,1008.133333
2017-01-31 17:00:00,14.03,19.79,289.93,32.45,2.34,0,0,1009.133333
2017-01-31 18:00:00,10.11,0,281.14,44.41,2.25,0,0,1010.45
2017-01-31 19:00:00,9.39,0,263.24,28.32,3.79,0,0,1011.65
2017-01-31 20:00:00,12.87,0,275.3,26.74,4.62,0,0,1012.033333
2017-01-31 21:00:00,12.96,0,274.3,32.33,4.62,0,0,1012.9
2017-01-31 22:00:00,11.54,0,272.14,33.13,3.34,0,0,1013.1
2017-01-31 23:00:00,11.17,0,283.07,37.96,3.35,0,0,1013.883333
2017-02-01 00:00:00,9.88,0,270.41,49.11,3.09,0,0,1014
2017-02-01 01:00:00,7.29,0,269.81,60.52,1.23,0,0,1014.55
2017-02-01 02:00:00,5.86,0,270.77,67.35,1.2,0,0,1015
2017-02-01 03:00:00,5.02,0,258.62,70.97,1.57,0,0,1015
2017-02-01 04:00:00,4.05,0,259.17,74.86,1.96,0,0,1015
2017-02-01 05:00:00,4.86,0,255.93,68.45,2.31,0,0,1015
2017-02-01 06:00:00,7.18,0,262.69,50.64,3.98,0,0,1015
2017-02-01 07:00:00,8.07,4.1,283.16,51.64,3.66,0,0,1015
2017-02-01 08:00:00,8.06,56.42,281.28,51.06,2.99,0,0,1015.783333
2017-02-01 09:00:00,8.56,158.89,280.11,48.28,1.7,0,0,1016.033333
2017-02-01 10:00:00,9.29,426.54,273.21,44.78,2.04,0,0,1016.516667
2017-02-01 11:00:00,10.45,294.47,301.72,40.93,1.21,0,0,1016.7
2017-02-01 12:00:00,10.78,262.15,311.24,40.34,1.77,0,0,1015.483333
2017-02-01 13:00:00,12.04,338.83,300.77,37.96,1.06,0,0,1014.466667
2017-02-01 14:00:00,12.5,255.99,314.05,35.13,1.24,0,0,1014
2017-02-01 15:00:00,13.55,211.61,298.48,35.45,1.61,0,0,1014.033333
2017-02-01 16:00:00,13.72,85.41,313.09,36.78,1.78,0,0,1014.916667
2017-02-01 17:00:00,13.15,13.1,330.87,39.59,2.1,0,0,1015.983333
2017-02-01 18:00:00,12.69,0,343.32,42.19,3.33,0,0,1016.883333
2017-02-01 19:00:00,11.26,0,329.84,45.58,4.88,0,0,1017
2017-02-01 20:00:00,10.18,0,333.47,50.58,4.59,0,0,1017
2017-02-01 21:00:00,9.75,0,325.96,51.93,5.86,0,0,1016.983333
2017-02-01 22:00:00,9.26,0,320.76,52.99,4.8,0,0,1017
2017-02-01 23:00:00,9.26,0,323.09,52.27,3.52,0,0,1017
2017-02-02 00:00:00,9.31,0,323.48,50.76,3.13,0,0,1017.266667
2017-02-02 01:00:00,8.86,0,289.26,51.12,3.02,0,0,1017.6
2017-02-02 02:00:00,8.02,0,267.63,53.98,2.36,0,0,1018
2017-02-02 03:00:00,5.96,0,265.85,65.68,3.9,0,0,1018
2017-02-02 04:00:00,5.36,0,258.57,69.07,3.68,0,0,1018.05
2017-02-02 05:00:00,5.56,0,254.33,65.26,2.75,0,0,1018.983333
2017-02-02 06:00:00,5.51,0,268.99,61,2,0,0,1019
2017-02-02 07:00:00,5.22,6.76,266.94,57.17,1.5,0,0,1019.75
2017-02-02 08:00:00,4.7,52.97,277.56,61.53,1.8,0,0,1020
2017-02-02 09:00:00,4.73,123.68,281.96,56.39,2.42,0,0,1020.433333
2017-02-02 10:00:00,5.27,190.83,284.99,53.68,1.97,0,0,1020.4
2017-02-02 11:00:00,6.23,256.28,283.67,45.91,1.85,0,0,1020
2017-02-02 12:00:00,6.84,489.78,263.25,43.72,2.64,0,0,1019.5
2017-02-02 13:00:00,8.23,571.36,262.49,41.4,3.32,0,0,1019
2017-02-02 14:00:00,9.65,532.47,261.08,37.1,2.41,0,0,1019
2017-02-02 15:00:00,9.78,396.52,260.68,31.88,2.75,0,0,1019
2017-02-02 16:00:00,9.39,120.23,260.99,29.41,2.5,0,0,1019.55
2017-02-02 17:00:00,8.79,8.53,257.58,28.37,2.27,0,0,1020
2017-02-02 18:00:00,7.84,0,254.52,29.8,1.94,0,0,1020.383333
2017-02-02 19:00:00,7.11,0,257.33,30.28,1.38,0,0,1021
2017-02-02 20:00:00,5.68,0,260.56,37.92,2.47,0,0,1021.366667
2017-02-02 21:00:00,4.15,0,249.88,45.1,3.19,0,0,1021.516667
2017-02-02 22:00:00,2.51,0,243.93,51.94,3.01,0,0,1021.2
2017-02-02 23:00:00,1.19,0,241.8,59.37,3.09,0,0,1021.633333
2017-02-03 00:00:00,2.21,0,239.3,50.14,4.77,0,0,1021.1
2017-02-03 01:00:00,2.46,0,290.18,41.86,7.58,0,0,1020.4
2017-02-03 02:00:00,2.2,0,280.06,39.58,4.22,0,0,1020.933333
2017-02-03 03:00:00,1.86,0,288.93,41.29,2.75,0,0,1021
2017-02-03 04:00:00,1.22,0,299.12,44.58,2.1,0,0,1021
2017-02-03 05:00:00,1.07,0,302.22,44.4,2.16,0,0,1021.083333
2017-02-03 06:00:00,0.81,0,304.68,44.87,2.46,0,0,1022
2017-02-03 07:00:00,0.61,2.76,305.91,46.92,2.5,0,0,1022
2017-02-03 08:00:00,0.64,13.04,306.67,47.34,2.39,0,0,1022.85
2017-02-03 09:00:00,0.7,33.08,305.7,45.9,1.74,0,0,1023
2017-02-03 10:00:00,0.93,61.19,305.05,43.7,1.35,0,0,1022.6
2017-02-03 11:00:00,1.2,103.04,302.8,44.08,1.78,0,0,1021.966667
2017-02-03 12:00:00,1.63,122.86,303.11,36.53,1.68,0,0,1020.783333
2017-02-03 13:00:00,1.64,105.42,304.49,27.39,1.73,0,0,1019.716667
2017-02-03 14:00:00,1.43,108.58,302.63,28.86,2.67,0,0,1019
2017-02-03 15:00:00,1.28,87.23,298.76,29.19,2.65,0,0,1019.916667
2017-02-03 16:00:00,1.35,48.04,296.63,28.81,1.77,0,0,1020.05
2017-02-03 17:00:00,0.78,9.85,274.2,28.5,3.21,0,0,1021.066667
2017-02-03 18:00:00,-0.18,0,241.2,32.29,3.99,0,0,1022.166667
2017-02-03 19:00:00,-1.03,0,220.22,40.61,3.83,0,0,1023
2017-02-03 20:00:00,-1.71,0,212.1,44.13,3.93,0,0,1023.616667
2017-02-03 21:00:00,-2.43,0,205.58,45.95,5.44,0,0,1024.033333
2017-02-03 22:00:00,-3.33,0,199.96,47.3,5.34,0,0,1024.316667
2017-02-03 23:00:00,-4.06,0,199.31,48.41,2.88,0,0,1025.116667
2017-02-04 00:00:00,-4.39,0,195.76,49.32,4.14,0,0,1025.966667
2017-02-04 01:00:00,-4.84,0,194.38,51.89,6.72,0,0,1026
2017-02-04 02:00:00,-5.4,0,194.09,52.75,4.61,0,0,1026.016667
2017-02-04 03:00:00,-5.7,0,191.92,55.03,5.19,0,0,1026.483333
2017-02-04 04:00:00,-6.22,0,191.35,56.49,3.68,0,0,1027
2017-02-04 05:00:00,-6.25,0,189.94,59.44,5.05,0,0,1027.916667
2017-02-04 06:00:00,-6.52,0,190.07,60.68,5,0,0,1028.266667
2017-02-04 07:00:00,-6.64,6.04,189.4,60.57,5.15,0,0,1029
2017-02-04 08:00:00,-6.15,33.1,189.65,57.95,7.34,0,0,1029
2017-02-04 09:00:00,-5.03,234.98,196.38,48.45,5.89,0,0,1029.483333
2017-02-04 10:00:00,-3.65,555.51,203.43,43.32,4.17,0,0,1029.6
2017-02-04 11:00:00,-1.84,658.18,208.56,36.21,1.94,0,0,1029.133333
2017-02-04 12:00:00,0.71,695.6,215.79,30.72,1.2,0,0,1028.333333
2017-02-04 13:00:00,2.18,658.78,221.68,25.08,1.42,0,0,1027.1
2017-02-04 14:00:00,3.36,469.91,241.97,21.46,1.41,0,0,1026.2
2017-02-04 15:00:00,4.22,354.61,238.24,20.4,1.86,0,0,1026
2017-02-04 16:00:00,3.94,170.89,219.88,22.88,1.7,0,0,1025.4
2017-02-04 17:00:00,2.46,10.12,218.81,24.49,2.33,0,0,1025
2017-02-04 18:00:00,0.82,0,216.94,31.64,1.19,0,0,1025
2017-02-04 19:00:00,-0.11,0,214.24,33.16,1.67,0,0,1024.866667
2017-02-04 20:00:00,-0.01,0,212.14,31.58,1.95,0,0,1024.55
2017-02-04 21:00:00,-1.3,0,214.83,37.05,0.99,0,0,1024
2017-02-04 22:00:00,-1.91,0,218.76,41.31,1.47,0,0,1023.533333
2017-02-04 23:00:00,-1.83,0,221.83,41.82,1.96,0,0,1022.55
2017-02-05 00:00:00,-1.42,0,229.06,38.92,1.66,0,0,1021.683333
2017-02-05 01:00:00,-1.16,0,278.81,39.5,1.15,0,0,1020.783333
2017-02-05 02:00:00,-0.23,0,294.96,35.66,1.27,0,0,1020
2017-02-05 03:00:00,-0.07,0,301.74,35.03,0.42,0,0,1019.95
2017-02-05 04:00:00,0.16,0,307.7,39.6,0.93,0,0,1019.033333
2017-02-05 05:00:00,0.43,0,307.93,39.25,1.29,0,0,1019
2017-02-05 06:00:00,0.61,0,292.52,42.79,0.82,0,0,1018.866667
2017-02-05 07:00:00,2.28,7.07,297.41,48.27,2.02,0,0,1018
2017-02-05 08:00:00,1.54,62.77,304.05,47.39,1.52,0,0,1018
2017-02-05 09:00:00,2.59,155.94,270.97,44.4,1.61,0,0,1018
2017-02-05 10:00:00,4.65,336.63,287.14,45.43,2.04,0,0,1017.033333
2017-02-05 11:00:00,6.43,248.37,318.82,47.98,2.24,0,0,1016.683333
2017-02-05 12:00:00,9.27,543.51,269.9,46.66,3.03,0,0,1015.516667
2017-02-05 13:00:00,11.88,607.85,267.71,44.67,2.81,0,0,1014.616667
2017-02-05 14:00:00,12.91,554.48,271.52,43.39,3.02,0,0,1014
2017-02-05 15:00:00,13.37,407.74,269.36,41.36,2.51,0,0,1014
2017-02-05 16:00:00,13.4,166.43,271.48,40.58,2.81,0,0,1014
2017-02-05 17:00:00,12.19,11.3,273.57,43.43,2.17,0,0,1014.933333
2017-02-05 18:00:00,10.59,0,268.15,47.38,2.86,0,0,1015.65
2017-02-05 19:00:00,9.15,0,263.55,53.09,2.48,0,0,1016
2017-02-05 20:00:00,8.28,0,259.47,57.2,3.09,0,0,1016.983333
2017-02-05 21:00:00,7.6,0,257.66,59.21,2.75,0,0,1017
2017-02-05 22:00:00,7.46,0,256.06,60.06,2.83,0,0,1017.016667
2017-02-05 23:00:00,7.47,0,256.75,60.88,2.92,0,0,1017.933333
2017-02-06 00:00:00,7.77,0,258.87,60.21,3.33,0,0,1018
2017-02-06 01:00:00,7.38,0,260.04,62.72,3.31,0,0,1018
2017-02-06 02:00:00,7.25,0,258.57,64.41,2.08,0,0,1018.033333
2017-02-06 03:00:00,6.7,0,259.82,67.3,2.15,0,0,1018
2017-02-06 04:00:00,6.99,0,258.53,67,3.85,0,0,1018
2017-02-06 05:00:00,6.36,0,259.21,69.3,4.33,0,0,1018.466667
2017-02-06 06:00:00,6.51,0,256.95,69.35,4.98,0,0,1019.333333
2017-02-06 07:00:00,5.49,5.82,258.83,73.66,4.63,0,0,1020
2017-02-06 08:00:00,6.61,35.03,256.51,68.92,3.6,0,0,1020.75
2017-02-06 09:00:00,7.79,51.24,255.78,64.46,2.81,0,0,1021
2017-02-06 10:00:00,4.31,248.64,304.51,60.28,1.78,0.0193,0,1028
2017-02-06 11:00:00,5.32,342.92,300.32,59.59,2.01,0.02235,0,1027.683333
2017-02-06 12:00:00,6.34,394.03,302.73,57.78,2.04,0.0315,0,1026.5
2017-02-06 13:00:00,7.11,342.05,315.53,56.09,1.91,0.01219,0,1025.066667
2017-02-06 14:00:00,7.37,252.99,319.51,56.21,2.21,0.00102,0,1024
2017-02-06 15:00:00,7.14,144.81,323.01,57.73,1.95,0,0,1024
2017-02-06 16:00:00,7.48,78.07,321.24,58.74,1.5,0.00813,0,1023.733333
2017-02-06 17:00:00,6.34,8.64,316.39,66.53,1.16,0.01118,0,1023.516667
2017-02-06 18:00:00,4.94,0,315.81,78.12,1.46,0.0061,0,1024
2017-02-06 19:00:00,4.46,0,307.98,82.16,1.47,0.00711,0,1024
2017-02-06 20:00:00,4.65,0,315.17,82.08,1.58,0.00102,0,1023.8
2017-02-06 21:00:00,5.13,0,313.14,79.65,1.69,0.00102,0,1022.983333
2017-02-06 22:00:00,5.06,0,313.66,78.16,2.24,0.00305,0,1022.066667
2017-02-06 23:00:00,4.69,0,315,83.5,2.17,0.00711,0,1022
2017-02-07 00:00:00,3.96,0,313.06,92.02,2.17,0.00914,0,1022
2017-02-07 01:00:00,3.74,0,311.45,92.38,2.19,0.00406,0,1021.466667
2017-02-07 02:00:00,3.41,0,311.3,92.13,2.2,0.00406,0,1021
2017-02-07 03:00:00,3.57,0,314.31,93.4,2.15,0.00203,0,1020.1
2017-02-07 04:00:00,4.21,0,316.54,90.92,2.25,0.00102,0,1019.516667
2017-02-07 05:00:00,3.81,0,317.54,91.72,2.42,0.01422,0,1019.183333
2017-02-07 06:00:00,2.49,0,314.48,92.37,2.57,0.00508,0,1019.233333
2017-02-07 07:00:00,2.28,7.67,312.63,89.1,3.09,0.00102,0,1018.633333
2017-02-07 08:00:00,2.83,46.63,316.1,81.91,2.8,0.00102,0,1018.383333
2017-02-07 09:00:00,3.82,100.42,319.61,76.7,3.13,0.01016,0,1019
2017-02-07 10:00:00,4.36,178.56,323.03,74.79,2.9,0.01626,0,1018.45
2017-02-07 11:00:00,4.79,187.25,327.05,74.2,3.17,0.0193,0,1017.633333
2017-02-07 12:00:00,5.35,272.96,326.13,71.62,3.17,0.00914,0,1016.883333
2017-02-07 13:00:00,5.8,250.86,328.92,72.19,3.04,0.0061,0,1016.066667
2017-02-07 14:00:00,6.07,241.09,320.71,73.37,3.19,0,0,1014.65
2017-02-07 15:00:00,6.28,194.39,315.73,70.87,2.97,0.00406,0,1013.466667
2017-02-07 16:00:00,6.35,92.18,313.24,70.51,3.21,0.00203,0,1013
2017-02-07 17:00:00,5.74,16.74,304.03,72.37,2.96,0,0,1012.416667
2017-02-07 18:00:00,4.5,0,301.55,77.05,2.82,0.00102,0,1012
2017-02-07 19:00:00,3.83,0,292.76,75.98,3.23,0,0,1012
2017-02-07 20:00:00,2.91,0,286.26,76.03,2.81,0,0,1012
2017-02-07 21:00:00,2.56,0,277.79,76.25,2.8,0,0,1011.583333
2017-02-07 22:00:00,2,0,273.56,77.13,2.92,0,0,1011
2017-02-07 23:00:00,1.53,0,264.71,79.04,3.01,0,0,1010.483333
2017-02-08 00:00:00,1.29,0,267.8,79.21,2.47,0,0,1009.9
2017-02-08 01:00:00,1.22,0,268.53,79.77,2.92,0,0,1009
2017-02-08 02:00:00,1.27,0,271.03,79.51,2.52,0,0,1008.6
2017-02-08 03:00:00,1.78,0,275.04,71.71,3.36,0,0,1008
2017-02-08 04:00:00,1.79,0,272.78,69.33,3.55,0,0,1007.866667
2017-02-08 05:00:00,2.01,0,271.93,66.21,3.12,0,0,1007.633333
2017-02-08 06:00:00,1.46,0,263.33,67.93,2.51,0,0,1007.983333
2017-02-08 07:00:00,1,10.64,265.27,68.36,2.37,0,0,1007.8
2017-02-08 08:00:00,1.27,62.87,269.07,64.34,2.42,0,0,1007.083333
2017-02-08 09:00:00,2.28,208.14,260.71,53.3,2.48,0,0,1007
2017-02-08 10:00:00,3.06,470.54,260.65,49.02,2.63,0,0,1007
2017-02-08 11:00:00,3.74,572.97,263.13,46.64,2.44,0,0,1006.183333
2017-02-08 12:00:00,4.77,579.29,267.43,44.66,2.97,0.00305,0,1004.85
2017-02-08 13:00:00,5.64,537.46,271.05,42.4,2.82,0,0,1003.483333
2017-02-08 14:00:00,6.25,422.2,276.28,42.64,2.72,0,0,1003
2017-02-08 15:00:00,5.95,287.09,280.09,44.86,2.82,0,0,1003
2017-02-08 16:00:00,5.6,148.9,272.81,46.66,2.59,0.00305,0,1003.083333
2017-02-08 17:00:00,4.73,15.82,274.25,50.93,1.79,0,0,1003
2017-02-08 18:00:00,2.79,0,271.79,62.94,1.45,0,0,1003
2017-02-08 19:00:00,1.91,0,274.8,67.92,2.07,0.00102,0,1003.8
2017-02-08 20:00:00,1.28,0,269.91,71.45,1.93,0.00102,0,1003.9
2017-02-08 21:00:00,0.49,0,265.2,75.2,2.54,0,0,1003
2017-02-08 22:00:00,-0.26,0,263.9,79.02,3,0,0,1003
2017-02-08 23:00:00,-0.22,0,263.3,76.4,2.61,0,0,1002.516667
2017-02-09 00:00:00,-0.06,0,264.03,74.03,2.41,0,0,1002
2017-02-09 01:00:00,0.18,0,265.65,71.66,2.16,0,0,1001.35
2017-02-09 02:00:00,0.57,0,270.04,69.42,2.07,0,0,1001
2017-02-09 03:00:00,0.31,0,282.09,72.45,2.04,0,0,1001
2017-02-09 04:00:00,0.21,0,276.22,73.49,2.44,0,0,1000.783333
2017-02-09 05:00:00,-0.78,0,267.86,80,2.65,0,0,1001
2017-02-09 06:00:00,-0.91,0,268.17,80.3,2.62,0,0,1001.2
2017-02-09 07:00:00,-0.91,11.06,266.57,79.92,2.47,0,0,1002
2017-02-09 08:00:00,-0.32,59.1,260.44,74.53,1.96,0,0,1002.3
2017-02-09 09:00:00,2.03,210.48,263.12,56.15,1.93,0,0,1003
2017-02-09 10:00:00,3.56,443.86,276.25,49.92,2.27,0,0,1003
2017-02-09 11:00:00,4.53,521.35,283,47.75,2.29,0,0,1002.083333
2017-02-09 12:00:00,5.81,611.65,277.97,44.32,2.43,0,0,1002
2017-02-09 13:00:00,6.9,584.73,277.01,40.79,2.58,0,0,1001.966667
2017-02-09 14:00:00,7.78,467.37,282.73,39.25,2.82,0,0,1002
2017-02-09 15:00:00,8.12,325.29,286.16,38.69,2.83,0,0,1002.433333
2017-02-09 16:00:00,8.25,166.43,280.25,39.53,2.67,0,0,1003.45
2017-02-09 17:00:00,6.37,18.21,278.58,45.81,1.82,0,0,1004.516667
2017-02-09 18:00:00,4.04,0,281.04,56.1,1.94,0,0,1005.616667
2017-02-09 19:00:00,3.29,0,269.98,60.09,1.72,0,0,1006
2017-02-09 20:00:00,2.65,0,262.5,63.83,2.14,0,0,1006.716667
2017-02-09 21:00:00,2.01,0,256.44,67.88,2.3,0,0,1006.983333
2017-02-09 22:00:00,1.39,0,258.14,69.99,2.1,0,0,1007
2017-02-09 23:00:00,1.83,0,267.6,66.37,1.94,0,0,1007
2017-02-10 00:00:00,1.3,0,268.05,67.92,2.03,0,0,1007
2017-02-10 01:00:00,1.18,0,271.22,69.15,2.38,0,0,1006.566667
2017-02-10 02:00:00,1.47,0,280.45,68.79,1.68,0,0,1006.983333
2017-02-10 03:00:00,1.22,0,277.88,71.77,1.74,0,0,1006.933333
2017-02-10 04:00:00,0.83,0,274.1,74.51,2.04,0,0,1006.9
2017-02-10 05:00:00,0.74,0,282.33,73.46,1.65,0,0,1007.5
2017-02-10 06:00:00,1.08,0,285.13,69.71,1.63,0.00102,0,1008
2017-02-10 07:00:00,0.86,9.83,286.2,72.72,1.47,0.01422,0,1008.85
2017-02-10 08:00:00,1.1,55.19,290.25,72.31,1.98,0.00508,0,1009.3
2017-02-10 09:00:00,2.5,146.4,302.4,65.18,2.2,0.00305,0,1009.233333
2017-02-10 10:00:00,3.18,245.02,305.61,61.28,2.29,0.0061,0,1010
2017-02-10 11:00:00,3.71,296.07,307.04,59.42,2.28,0.00102,0,1010
2017-02-10 12:00:00,4.2,316.93,310.99,58.72,2.39,0,0,1009.333333
2017-02-10 13:00:00,4.61,281.58,316.11,59.89,2.12,0.00102,0,1009.066667
2017-02-10 14:00:00,5.01,203.88,320.92,61.33,1.77,0.00508,0,1009.166667
2017-02-10 15:00:00,5.09,143.55,321.81,62.78,1.94,0.00508,0,1010
2017-02-10 16:00:00,4.92,67.89,316.73,63.37,1.95,0.00305,0,1010.833333
2017-02-10 17:00:00,4.59,9.89,316.08,64.84,1.73,0.00711,0,1011.366667
2017-02-10 18:00:00,3.73,0,317.17,69.94,1.23,0.01422,0,1012
2017-02-10 19:00:00,3.37,0,310.7,72.54,1.32,0.01016,0,1012.716667
2017-02-10 20:00:00,3.26,0,316.36,75.05,1.73,0.02134,0,1013
2017-02-10 21:00:00,3.62,0,317.03,77.13,1.87,0.01118,0,1013.616667
2017-02-10 22:00:00,3.57,0,316.43,79.81,1.9,0.01016,0,1014
2017-02-10 23:00:00,3.1,0,312.81,81.5,2.08,0.00508,0,1014.116667
2017-02-11 00:00:00,2.73,0,307.78,84.55,1.75,0.00508,0,1014.316667
2017-02-11 01:00:00,2.49,0,305.44,86.39,1.65,0.00305,0,1014.033333
2017-02-11 02:00:00,2.93,0,305.84,87.73,1.4,0.01422,0,1014
2017-02-11 03:00:00,3.21,0,307.77,88.57,1.54,0.01829,0,1014
2017-02-11 04:00:00,3.37,0,308.4,88.97,1.87,0.01016,0,1014.35
2017-02-11 05:00:00,3.48,0,308.31,89.48,2.08,0.01524,0,1015.333333
2017-02-11 06:00:00,3.91,0,310.33,89.88,1.99,0.01219,0,1016.083333
2017-02-11 07:00:00,4.18,5.62,312.21,89.25,1.83,0.00406,0,1016.95
2017-02-11 08:00:00,4.57,29.25,314.05,88.84,1.74,0.00203,0,1017.633333
2017-02-11 09:00:00,6.33,107.79,317.35,82.45,1.72,0.00305,0,1018
2017-02-11 10:00:00,6.9,240.66,321.64,79,1.96,0.00406,0,1018.516667
2017-02-11 11:00:00,7.28,311.51,326.65,77.79,2.27,0.00203,0,1018.983333
2017-02-11 12:00:00,8.94,361.97,331.14,75.65,2.34,0.00508,0,1018.25
2017-02-11 13:00:00,9.56,352.8,334.95,71.65,2.62,0.00711,0,1018
2017-02-11 14:00:00,9.75,291.68,334.58,70.55,2.54,0.00711,0,1018
2017-02-11 15:00:00,9.57,208.82,333,71.6,2.74,0.01524,0,1018
2017-02-11 16:00:00,8.85,83.77,331.11,72.98,2.2,0.00508,0,1018.916667
2017-02-11 17:00:00,8.23,11.36,329.29,72.17,1.94,0.00305,0,1019.583333
2017-02-11 18:00:00,7.44,0,324.38,73.43,2.17,0.00508,0,1020.416667
2017-02-11 19:00:00,6.58,0,318.97,74.75,2.43,0.00508,0,1021.266667
2017-02-11 20:00:00,5.97,0,314.85,76.26,2.05,0.00102,0,1022
2017-02-11 21:00:00,4.82,0,313.64,79.77,1.83,0,0,1022.383333
2017-02-11 22:00:00,4.22,0,312.09,81.91,2.06,0.00102,0,1022.333333
2017-02-11 23:00:00,3.69,0,314.91,81.74,2.27,0.00102,0,1022.483333
2017-02-12 00:00:00,3.34,0,317.49,81.43,2.34,0.00102,0,1022
2017-02-12 01:00:00,3.09,0,317.75,81.38,2.48,0.00305,0,1021.566667
2017-02-12 02:00:00,3.11,0,316.42,81.54,2.72,0.00406,0,1021.016667
2017-02-12 03:00:00,2.87,0,315.55,80.45,2.32,0.01016,0,1021.633333
2017-02-12 04:00:00,2.62,0,313.67,81.48,1.94,0.00406,0,1021.35
2017-02-12 05:00:00,2.72,0,316.94,80.12,1.71,0.00508,0,1021.15
2017-02-12 06:00:00,3.15,0,322.67,75.96,1.64,0.00406,0,1021.833333
2017-02-12 07:00:00,2.96,9.01,323.48,73.91,2.47,0,0,1021.1
2017-02-12 08:00:00,2.94,45.59,323.19,70.69,3.04,0.00102,0,1020.783333
2017-02-12 09:00:00,3.08,113.99,318.67,70.21,2.69,0,0,1020.15
2017-02-12 10:00:00,3.54,182.6,317.98,69.91,2.33,0,0,1019.866667
2017-02-12 11:00:00,3.99,178.75,327.68,69.03,2.68,0.00102,0,1018.916667
2017-02-12 12:00:00,4.23,193.15,329.84,68.3,2.73,0.00102,0,1017.583333
2017-02-12 13:00:00,4.21,177.33,328.82,71.62,2.48,0.00102,0,1016
2017-02-12 14:00:00,4.18,155.17,326.53,76.65,2.36,0.00102,0,1014.566667
2017-02-12 15:00:00,4.46,167.58,315.41,78.86,2.15,0,0,1013.283333
2017-02-12 16:00:00,4.58,66.11,318.6,78.01,1.86,0.00203,0,1013
2017-02-12 17:00:00,4.24,11.09,319.74,79.88,1.55,0.00508,0,1013
2017-02-12 18:00:00,3.74,0,321.5,85.9,1.38,0.00203,0,1013
2017-02-12 19:00:00,3.99,0,327.67,84.66,2.22,0.0061,0,1013.416667
2017-02-12 20:00:00,3.84,0,329.95,83.42,2.15,0.00305,0,1013.916667
2017-02-12 21:00:00,3.54,0,328.32,82.66,2.45,0.00102,0,1014
2017-02-12 22:00:00,3.47,0,323.44,81.97,2.57,0,0,1013.616667
