"depth_new","ID","temp","weight","obs_group"
3,"wq3_t_81",16.6097,0.1754904,"temp_3"
3,"wq3_t_82",16.3711,0.1754904,"temp_3"
3,"wq3_t_83",17.0682,0.1754904,"temp_3"
3,"wq3_t_84",16.9997,0.1754904,"temp_3"
3,"wq3_t_85",17.1679,0.1754904,"temp_3"
3,"wq3_t_86",18.2176,0.1754904,"temp_3"
3,"wq3_t_87",17.4784,0.1754904,"temp_3"
3,"wq3_t_88",18.0925,0.1754904,"temp_3"
3,"wq3_t_89",19.8275,0.1754904,"temp_3"
3,"wq3_t_90",19.2407,0.1754904,"temp_3"
3,"wq3_t_91",18.8057,0.1754904,"temp_3"
3,"wq3_t_92",19.4151,0.1754904,"temp_3"
3,"wq3_t_93",23.3,0.1754904,"temp_3"
3,"wq3_t_94",19.641,0.1754904,"temp_3"
3,"wq3_t_95",21.1225,0.1754904,"temp_3"
3,"wq3_t_96",21.1584,0.1754904,"temp_3"
3,"wq3_t_97",23.1,0.1754904,"temp_3"
3,"wq3_t_98",22.3,0.1754904,"temp_3"
3,"wq3_t_99",22.0024,0.1754904,"temp_3"
3,"wq3_t_100",21.9539,0.1754904,"temp_3"
3,"wq3_t_101",21.6,0.1754904,"temp_3"
3,"wq3_t_102",21.3074,0.1754904,"temp_3"
3,"wq3_t_103",20.2613,0.1754904,"temp_3"
3,"wq3_t_104",17.1,0.1754904,"temp_3"
3,"wq3_t_105",17.1265,0.1754904,"temp_3"
3,"wq3_t_106",15.6579,0.1754904,"temp_3"
3,"wq3_t_107",15.3,0.1754904,"temp_3"
3,"wq3_t_108",14.3652,0.1754904,"temp_3"
3,"wq3_t_109",12.0028,0.1754904,"temp_3"
3,"wq3_t_110",11.8157,0.1754904,"temp_3"
3,"wq3_t_111",12.2075,0.1754904,"temp_3"
3,"wq3_t_112",9.7796,0.1754904,"temp_3"
3,"wq3_t_113",8,0.1754904,"temp_3"
3,"wq3_t_114",8.0837,0.1754904,"temp_3"
3,"wq3_t_115",5.3374,0.1754904,"temp_3"
3,"wq3_t_116",4.5,0.1754904,"temp_3"
3,"wq3_t_117",4.5378,0.1754904,"temp_3"
4,"wq4_t_1",7.4,0.1754904,"temp_4"
4,"wq4_t_2",8.0348,0.1754904,"temp_4"
4,"wq4_t_3",8,0.1754904,"temp_4"
4,"wq4_t_4",9.2932,0.1754904,"temp_4"
4,"wq4_t_5",8.7,0.1754904,"temp_4"
4,"wq4_t_6",11.4403,0.1754904,"temp_4"
4,"wq4_t_7",11,0.1754904,"temp_4"
4,"wq4_t_8",10.5119,0.1754904,"temp_4"
4,"wq4_t_9",12,0.1754904,"temp_4"
4,"wq4_t_10",10.4422,0.1754904,"temp_4"
4,"wq4_t_11",10.2747,0.1754904,"temp_4"
4,"wq4_t_12",11.8,0.1754904,"temp_4"
4,"wq4_t_13",10.2193,0.1754904,"temp_4"
4,"wq4_t_14",9.7701,0.1754904,"temp_4"
4,"wq4_t_15",12.4,0.1754904,"temp_4"
4,"wq4_t_16",10.0481,0.1754904,"temp_4"
4,"wq4_t_17",10.6059,0.1754904,"temp_4"
4,"wq4_t_18",12.9,0.1754904,"temp_4"
4,"wq4_t_19",13.1,0.1754904,"temp_4"
4,"wq4_t_20",13.3,0.1754904,"temp_4"
4,"wq4_t_21",14.1,0.1754904,"temp_4"
4,"wq4_t_22",13.6,0.1754904,"temp_4"
4,"wq4_t_23",16.3,0.1754904,"temp_4"
4,"wq4_t_24",16.2,0.1754904,"temp_4"
4,"wq4_t_25",16.5,0.1754904,"temp_4"
4,"wq4_t_26",16.7,0.1754904,"temp_4"
4,"wq4_t_27",17.2,0.1754904,"temp_4"
4,"wq4_t_28",18,0.1754904,"temp_4"
4,"wq4_t_29",18.4,0.1754904,"temp_4"
4,"wq4_t_30",16.1564,0.1754904,"temp_4"
4,"wq4_t_31",15.754,0.1754904,"temp_4"
4,"wq4_t_32",19,0.1754904,"temp_4"
4,"wq4_t_33",15.7186,0.1754904,"temp_4"
4,"wq4_t_34",17.6337,0.1754904,"temp_4"
4,"wq4_t_35",18.2674,0.1754904,"temp_4"
4,"wq4_t_36",18.9252,0.1754904,"temp_4"
4,"wq4_t_37",20.9,0.1754904,"temp_4"
4,"wq4_t_38",20.9,0.1754904,"temp_4"
4,"wq4_t_39",21.6,0.1754904,"temp_4"
4,"wq4_t_40",20.8,0.1754904,"temp_4"
4,"wq4_t_41",20.7,0.1754904,"temp_4"
4,"wq4_t_42",21.6,0.1754904,"temp_4"
4,"wq4_t_43",21.7,0.1754904,"temp_4"
4,"wq4_t_44",17.7315,0.1754904,"temp_4"
4,"wq4_t_45",22.4,0.1754904,"temp_4"
4,"wq4_t_46",18.9307,0.1754904,"temp_4"
4,"wq4_t_47",20.6,0.1754904,"temp_4"
4,"wq4_t_48",19.4,0.1754904,"temp_4"
4,"wq4_t_49",19.1,0.1754904,"temp_4"
4,"wq4_t_50",19.9,0.1754904,"temp_4"
4,"wq4_t_51",19.6,0.1754904,"temp_4"
4,"wq4_t_52",19.5,0.1754904,"temp_4"
4,"wq4_t_53",19.7,0.1754904,"temp_4"
4,"wq4_t_54",17.3,0.1754904,"temp_4"
4,"wq4_t_55",13.8,0.1754904,"temp_4"
4,"wq4_t_56",13.4,0.1754904,"temp_4"
4,"wq4_t_57",5.8869,0.1754904,"temp_4"
4,"wq4_t_58",6,0.1754904,"temp_4"
4,"wq4_t_59",2.9,0.1754904,"temp_4"
4,"wq4_t_60",5.9,0.1754904,"temp_4"
4,"wq4_t_61",7.2,0.1754904,"temp_4"
4,"wq4_t_62",9.4,0.1754904,"temp_4"
4,"wq4_t_63",8.6759,0.1754904,"temp_4"
4,"wq4_t_64",8.3889,0.1754904,"temp_4"
4,"wq4_t_65",9.2676,0.1754904,"temp_4"
4,"wq4_t_66",9.6818,0.1754904,"temp_4"
4,"wq4_t_67",9.3011,0.1754904,"temp_4"
4,"wq4_t_68",10.1153,0.1754904,"temp_4"
4,"wq4_t_69",10.0026,0.1754904,"temp_4"
4,"wq4_t_70",10.767,0.1754904,"temp_4"
4,"wq4_t_71",10.8503,0.1754904,"temp_4"
4,"wq4_t_72",11.2468,0.1754904,"temp_4"
4,"wq4_t_73",10.7391,0.1754904,"temp_4"
4,"wq4_t_74",13.9,0.1754904,"temp_4"
4,"wq4_t_75",9.8873,0.1754904,"temp_4"
4,"wq4_t_76",10.4925,0.1754904,"temp_4"
4,"wq4_t_77",10.9614,0.1754904,"temp_4"
4,"wq4_t_78",11.0123,0.1754904,"temp_4"
4,"wq4_t_79",10.9423,0.1754904,"temp_4"
4,"wq4_t_80",11.7473,0.1754904,"temp_4"
4,"wq4_t_81",11.8206,0.1754904,"temp_4"
4,"wq4_t_82",11.2865,0.1754904,"temp_4"
4,"wq4_t_83",12.3363,0.1754904,"temp_4"
4,"wq4_t_84",11.9234,0.1754904,"temp_4"
4,"wq4_t_85",11.9344,0.1754904,"temp_4"
4,"wq4_t_86",12.5342,0.1754904,"temp_4"
4,"wq4_t_87",12.2333,0.1754904,"temp_4"
4,"wq4_t_88",12.3326,0.1754904,"temp_4"
4,"wq4_t_89",12.6726,0.1754904,"temp_4"
4,"wq4_t_90",13.1413,0.1754904,"temp_4"
4,"wq4_t_91",13.0874,0.1754904,"temp_4"
4,"wq4_t_92",13.2426,0.1754904,"temp_4"
4,"wq4_t_93",13.4979,0.1754904,"temp_4"
4,"wq4_t_94",14.0782,0.1754904,"temp_4"
4,"wq4_t_95",13.5263,0.1754904,"temp_4"
4,"wq4_t_96",12.8469,0.1754904,"temp_4"
4,"wq4_t_97",14.5314,0.1754904,"temp_4"
4,"wq4_t_98",13.8063,0.1754904,"temp_4"
4,"wq4_t_99",14.6728,0.1754904,"temp_4"
4,"wq4_t_100",18.5,0.1754904,"temp_4"
4,"wq4_t_101",14.398,0.1754904,"temp_4"
4,"wq4_t_102",14.4286,0.1754904,"temp_4"
4,"wq4_t_103",14.7346,0.1754904,"temp_4"
4,"wq4_t_104",15.0275,0.1754904,"temp_4"
4,"wq4_t_105",15.0212,0.1754904,"temp_4"
4,"wq4_t_106",16.2578,0.1754904,"temp_4"
4,"wq4_t_107",16.2103,0.1754904,"temp_4"
4,"wq4_t_108",15.3696,0.1754904,"temp_4"
4,"wq4_t_109",21.6,0.1754904,"temp_4"
4,"wq4_t_110",15.7725,0.1754904,"temp_4"
4,"wq4_t_111",16.5377,0.1754904,"temp_4"
4,"wq4_t_112",21.8,0.1754904,"temp_4"
4,"wq4_t_113",21.1957,0.1754904,"temp_4"
4,"wq4_t_114",21.0497,0.1754904,"temp_4"
4,"wq4_t_115",21.1,0.1754904,"temp_4"
4,"wq4_t_116",20.7827,0.1754904,"temp_4"
4,"wq4_t_117",19.7447,0.1754904,"temp_4"
4,"wq4_t_118",19.5836,0.1754904,"temp_4"
4,"wq4_t_119",19.4689,0.1754904,"temp_4"
4,"wq4_t_120",17,0.1754904,"temp_4"
4,"wq4_t_121",16.9933,0.1754904,"temp_4"
4,"wq4_t_122",15.5326,0.1754904,"temp_4"
4,"wq4_t_123",14.9,0.1754904,"temp_4"
4,"wq4_t_124",14.3432,0.1754904,"temp_4"
4,"wq4_t_125",12.0003,0.1754904,"temp_4"
4,"wq4_t_126",11.7434,0.1754904,"temp_4"
4,"wq4_t_127",12.1001,0.1754904,"temp_4"
4,"wq4_t_128",9.7801,0.1754904,"temp_4"
4,"wq4_t_129",8,0.1754904,"temp_4"
4,"wq4_t_130",8.0577,0.1754904,"temp_4"
4,"wq4_t_131",5.3358,0.1754904,"temp_4"
4,"wq4_t_132",4.5,0.1754904,"temp_4"
4,"wq4_t_133",4.5844,0.1754904,"temp_4"
5,"wq5_t_1",7.1,0.1754904,"temp_5"
5,"wq5_t_2",8.0632,0.1754904,"temp_5"
5,"wq5_t_3",7.9,0.1754904,"temp_5"
5,"wq5_t_4",8.5213,0.1754904,"temp_5"
5,"wq5_t_5",8.2,0.1754904,"temp_5"
5,"wq5_t_6",10.6928,0.1754904,"temp_5"
5,"wq5_t_7",9.5,0.1754904,"temp_5"
5,"wq5_t_8",9.0327,0.1754904,"temp_5"
5,"wq5_t_9",10.3,0.1754904,"temp_5"
5,"wq5_t_10",8.9724,0.1754904,"temp_5"
5,"wq5_t_11",9.3758,0.1754904,"temp_5"
5,"wq5_t_12",9.4,0.1754904,"temp_5"
5,"wq5_t_13",9.5569,0.1754904,"temp_5"
5,"wq5_t_14",9.6964,0.1754904,"temp_5"
5,"wq5_t_15",9.8,0.1754904,"temp_5"
5,"wq5_t_16",9.7849,0.1754904,"temp_5"
5,"wq5_t_17",9.9775,0.1754904,"temp_5"
5,"wq5_t_18",10.2,0.1754904,"temp_5"
5,"wq5_t_19",10.7,0.1754904,"temp_5"
5,"wq5_t_20",10.9,0.1754904,"temp_5"
5,"wq5_t_21",11.3,0.1754904,"temp_5"
5,"wq5_t_22",10.9,0.1754904,"temp_5"
5,"wq5_t_23",15.3,0.1754904,"temp_5"
5,"wq5_t_24",15.3,0.1754904,"temp_5"
5,"wq5_t_25",15.2,0.1754904,"temp_5"
5,"wq5_t_26",14.9,0.1754904,"temp_5"
5,"wq5_t_27",15.1,0.1754904,"temp_5"
5,"wq5_t_28",15.3,0.1754904,"temp_5"
5,"wq5_t_29",15.1,0.1754904,"temp_5"
5,"wq5_t_30",12.8227,0.1754904,"temp_5"
5,"wq5_t_31",13.1168,0.1754904,"temp_5"
5,"wq5_t_32",15.2,0.1754904,"temp_5"
5,"wq5_t_33",13.0406,0.1754904,"temp_5"
5,"wq5_t_34",15.5131,0.1754904,"temp_5"
5,"wq5_t_35",16.3745,0.1754904,"temp_5"
5,"wq5_t_36",17.078,0.1754904,"temp_5"
5,"wq5_t_37",18.9,0.1754904,"temp_5"
5,"wq5_t_38",18.5,0.1754904,"temp_5"
5,"wq5_t_39",18.3,0.1754904,"temp_5"
5,"wq5_t_40",17.9,0.1754904,"temp_5"
5,"wq5_t_41",17.6,0.1754904,"temp_5"
5,"wq5_t_42",17.5,0.1754904,"temp_5"
5,"wq5_t_43",17.8,0.1754904,"temp_5"
5,"wq5_t_44",16.9827,0.1754904,"temp_5"
5,"wq5_t_45",17.5,0.1754904,"temp_5"
5,"wq5_t_46",18.632,0.1754904,"temp_5"
5,"wq5_t_47",17.7,0.1754904,"temp_5"
5,"wq5_t_48",17.5,0.1754904,"temp_5"
5,"wq5_t_49",17.9,0.1754904,"temp_5"
5,"wq5_t_50",17.6,0.1754904,"temp_5"
5,"wq5_t_51",17.7,0.1754904,"temp_5"
5,"wq5_t_52",17.7,0.1754904,"temp_5"
5,"wq5_t_53",18.1,0.1754904,"temp_5"
5,"wq5_t_54",17,0.1754904,"temp_5"
5,"wq5_t_55",13.7,0.1754904,"temp_5"
5,"wq5_t_56",13.3,0.1754904,"temp_5"
5,"wq5_t_57",5.8872,0.1754904,"temp_5"
5,"wq5_t_58",5.9,0.1754904,"temp_5"
5,"wq5_t_59",2.9,0.1754904,"temp_5"
5,"wq5_t_60",5.6,0.1754904,"temp_5"
5,"wq5_t_61",5.8,0.1754904,"temp_5"
5,"wq5_t_62",7,0.1754904,"temp_5"
5,"wq5_t_63",8,0.1754904,"temp_5"
5,"wq5_t_64",7.5213,0.1754904,"temp_5"
5,"wq5_t_65",8.2353,0.1754904,"temp_5"
5,"wq5_t_66",8.4113,0.1754904,"temp_5"
5,"wq5_t_67",8.2838,0.1754904,"temp_5"
5,"wq5_t_68",8.1914,0.1754904,"temp_5"
5,"wq5_t_69",8.7247,0.1754904,"temp_5"
5,"wq5_t_70",8.8285,0.1754904,"temp_5"
5,"wq5_t_71",9.1762,0.1754904,"temp_5"
5,"wq5_t_72",9.3757,0.1754904,"temp_5"
5,"wq5_t_73",9.4214,0.1754904,"temp_5"
5,"wq5_t_74",9.5192,0.1754904,"temp_5"
5,"wq5_t_75",10.8,0.1754904,"temp_5"
5,"wq5_t_76",9.7046,0.1754904,"temp_5"
5,"wq5_t_77",9.9252,0.1754904,"temp_5"
5,"wq5_t_78",10.0198,0.1754904,"temp_5"
5,"wq5_t_79",10.066,0.1754904,"temp_5"
5,"wq5_t_80",10.1873,0.1754904,"temp_5"
5,"wq5_t_81",10.2928,0.1754904,"temp_5"
5,"wq5_t_82",10.446,0.1754904,"temp_5"
5,"wq5_t_83",10.5465,0.1754904,"temp_5"
5,"wq5_t_84",10.7101,0.1754904,"temp_5"
5,"wq5_t_85",10.6849,0.1754904,"temp_5"
5,"wq5_t_86",10.8356,0.1754904,"temp_5"
5,"wq5_t_87",10.9147,0.1754904,"temp_5"
5,"wq5_t_88",10.9828,0.1754904,"temp_5"
5,"wq5_t_89",11.0898,0.1754904,"temp_5"
5,"wq5_t_90",11.1754,0.1754904,"temp_5"
5,"wq5_t_91",11.2763,0.1754904,"temp_5"
5,"wq5_t_92",11.6187,0.1754904,"temp_5"
5,"wq5_t_93",11.5261,0.1754904,"temp_5"
5,"wq5_t_94",11.7926,0.1754904,"temp_5"
5,"wq5_t_95",11.8548,0.1754904,"temp_5"
5,"wq5_t_96",11.9385,0.1754904,"temp_5"
5,"wq5_t_97",11.9402,0.1754904,"temp_5"
5,"wq5_t_98",12.2504,0.1754904,"temp_5"
5,"wq5_t_99",12.1267,0.1754904,"temp_5"
5,"wq5_t_100",12.1768,0.1754904,"temp_5"
5,"wq5_t_101",13.6,0.1754904,"temp_5"
5,"wq5_t_102",12.2288,0.1754904,"temp_5"
5,"wq5_t_103",12.6938,0.1754904,"temp_5"
5,"wq5_t_104",12.4773,0.1754904,"temp_5"
5,"wq5_t_105",12.5633,0.1754904,"temp_5"
5,"wq5_t_106",12.7215,0.1754904,"temp_5"
5,"wq5_t_107",12.8333,0.1754904,"temp_5"
5,"wq5_t_108",12.8623,0.1754904,"temp_5"
5,"wq5_t_109",13.1274,0.1754904,"temp_5"
5,"wq5_t_110",15.5,0.1754904,"temp_5"
5,"wq5_t_111",12.5049,0.1754904,"temp_5"
5,"wq5_t_112",13.1156,0.1754904,"temp_5"
5,"wq5_t_113",19.1,0.1754904,"temp_5"
5,"wq5_t_114",17.4184,0.1754904,"temp_5"
5,"wq5_t_115",18.4301,0.1754904,"temp_5"
5,"wq5_t_116",20,0.1754904,"temp_5"
5,"wq5_t_117",18.7085,0.1754904,"temp_5"
5,"wq5_t_118",18.6563,0.1754904,"temp_5"
5,"wq5_t_119",18.197,0.1754904,"temp_5"
5,"wq5_t_120",18.2405,0.1754904,"temp_5"
5,"wq5_t_121",16.8,0.1754904,"temp_5"
5,"wq5_t_122",16.7872,0.1754904,"temp_5"
5,"wq5_t_123",15.4,0.1754904,"temp_5"
5,"wq5_t_124",14.8,0.1754904,"temp_5"
5,"wq5_t_125",14.278,0.1754904,"temp_5"
5,"wq5_t_126",12.0006,0.1754904,"temp_5"
5,"wq5_t_127",11.7185,0.1754904,"temp_5"
5,"wq5_t_128",12.0418,0.1754904,"temp_5"
5,"wq5_t_129",9.7754,0.1754904,"temp_5"
5,"wq5_t_130",8,0.1754904,"temp_5"
5,"wq5_t_131",8.0247,0.1754904,"temp_5"
5,"wq5_t_132",5.3301,0.1754904,"temp_5"
5,"wq5_t_133",4.5,0.1754904,"temp_5"
5,"wq5_t_134",4.5771,0.1754904,"temp_5"
6,"wq6_t_1",6.9,0.1754904,"temp_6"
6,"wq6_t_2",8.0734,0.1754904,"temp_6"
6,"wq6_t_3",7.8,0.1754904,"temp_6"
6,"wq6_t_4",8.2932,0.1754904,"temp_6"
6,"wq6_t_5",7.8,0.1754904,"temp_6"
6,"wq6_t_6",9.1368,0.1754904,"temp_6"
6,"wq6_t_7",8.5,0.1754904,"temp_6"
6,"wq6_t_8",8.3336,0.1754904,"temp_6"
6,"wq6_t_9",8.9,0.1754904,"temp_6"
6,"wq6_t_10",8.9102,0.1754904,"temp_6"
6,"wq6_t_11",9.351,0.1754904,"temp_6"
6,"wq6_t_12",9.3,0.1754904,"temp_6"
6,"wq6_t_13",9.567,0.1754904,"temp_6"
6,"wq6_t_14",9.6778,0.1754904,"temp_6"
6,"wq6_t_15",9.7,0.1754904,"temp_6"
6,"wq6_t_16",9.779,0.1754904,"temp_6"
6,"wq6_t_17",9.9663,0.1754904,"temp_6"
6,"wq6_t_18",10,0.1754904,"temp_6"
6,"wq6_t_19",10.2,0.1754904,"temp_6"
6,"wq6_t_20",10.5,0.1754904,"temp_6"
6,"wq6_t_21",10.5,0.1754904,"temp_6"
6,"wq6_t_22",10.6,0.1754904,"temp_6"
6,"wq6_t_23",14.5,0.1754904,"temp_6"
6,"wq6_t_24",13.5,0.1754904,"temp_6"
6,"wq6_t_25",13,0.1754904,"temp_6"
6,"wq6_t_26",12,0.1754904,"temp_6"
6,"wq6_t_27",12.3,0.1754904,"temp_6"
6,"wq6_t_28",13,0.1754904,"temp_6"
6,"wq6_t_29",13,0.1754904,"temp_6"
6,"wq6_t_30",12.7361,0.1754904,"temp_6"
6,"wq6_t_31",12.9296,0.1754904,"temp_6"
6,"wq6_t_32",13.4,0.1754904,"temp_6"
6,"wq6_t_33",12.9852,0.1754904,"temp_6"
6,"wq6_t_34",13.0838,0.1754904,"temp_6"
6,"wq6_t_35",13.2291,0.1754904,"temp_6"
6,"wq6_t_36",13.2516,0.1754904,"temp_6"
6,"wq6_t_37",15.1,0.1754904,"temp_6"
6,"wq6_t_38",15,0.1754904,"temp_6"
6,"wq6_t_39",14.5,0.1754904,"temp_6"
6,"wq6_t_40",15,0.1754904,"temp_6"
6,"wq6_t_41",15,0.1754904,"temp_6"
6,"wq6_t_42",15.3,0.1754904,"temp_6"
6,"wq6_t_43",15.3,0.1754904,"temp_6"
6,"wq6_t_44",16.9827,0.1754904,"temp_6"
6,"wq6_t_45",15.3,0.1754904,"temp_6"
6,"wq6_t_46",18.632,0.1754904,"temp_6"
6,"wq6_t_47",15.6,0.1754904,"temp_6"
6,"wq6_t_48",15.6,0.1754904,"temp_6"
6,"wq6_t_49",15.9,0.1754904,"temp_6"
6,"wq6_t_50",15.7,0.1754904,"temp_6"
6,"wq6_t_51",16.2,0.1754904,"temp_6"
6,"wq6_t_52",16.1,0.1754904,"temp_6"
6,"wq6_t_53",16.1,0.1754904,"temp_6"
6,"wq6_t_54",16,0.1754904,"temp_6"
6,"wq6_t_55",13.6,0.1754904,"temp_6"
6,"wq6_t_56",13.3,0.1754904,"temp_6"
6,"wq6_t_57",5.8869,0.1754904,"temp_6"
6,"wq6_t_58",5.9,0.1754904,"temp_6"
6,"wq6_t_59",3.1,0.1754904,"temp_6"
6,"wq6_t_60",5.5,0.1754904,"temp_6"
6,"wq6_t_61",5.7,0.1754904,"temp_6"
6,"wq6_t_62",6.5,0.1754904,"temp_6"
6,"wq6_t_63",7.2,0.1754904,"temp_6"
6,"wq6_t_64",7.186,0.1754904,"temp_6"
6,"wq6_t_65",7.4956,0.1754904,"temp_6"
6,"wq6_t_66",8.0122,0.1754904,"temp_6"
6,"wq6_t_67",8.1558,0.1754904,"temp_6"
6,"wq6_t_68",8.1876,0.1754904,"temp_6"
6,"wq6_t_69",8.5743,0.1754904,"temp_6"
6,"wq6_t_70",8.813,0.1754904,"temp_6"
6,"wq6_t_71",9.1478,0.1754904,"temp_6"
6,"wq6_t_72",9.3341,0.1754904,"temp_6"
6,"wq6_t_73",9.3489,0.1754904,"temp_6"
6,"wq6_t_74",9.5233,0.1754904,"temp_6"
6,"wq6_t_75",9.9,0.1754904,"temp_6"
6,"wq6_t_76",9.6668,0.1754904,"temp_6"
6,"wq6_t_77",9.8907,0.1754904,"temp_6"
6,"wq6_t_78",10.0032,0.1754904,"temp_6"
6,"wq6_t_79",10.0416,0.1754904,"temp_6"
6,"wq6_t_80",10.1557,0.1754904,"temp_6"
6,"wq6_t_81",10.2672,0.1754904,"temp_6"
6,"wq6_t_82",10.4183,0.1754904,"temp_6"
6,"wq6_t_83",10.5288,0.1754904,"temp_6"
6,"wq6_t_84",10.6534,0.1754904,"temp_6"
6,"wq6_t_85",10.6578,0.1754904,"temp_6"
6,"wq6_t_86",10.7826,0.1754904,"temp_6"
6,"wq6_t_87",10.8697,0.1754904,"temp_6"
6,"wq6_t_88",10.9636,0.1754904,"temp_6"
6,"wq6_t_89",11.067,0.1754904,"temp_6"
6,"wq6_t_90",11.1374,0.1754904,"temp_6"
6,"wq6_t_91",11.2514,0.1754904,"temp_6"
6,"wq6_t_92",11.4468,0.1754904,"temp_6"
6,"wq6_t_93",11.5051,0.1754904,"temp_6"
6,"wq6_t_94",11.6998,0.1754904,"temp_6"
6,"wq6_t_95",11.8174,0.1754904,"temp_6"
6,"wq6_t_96",11.9403,0.1754904,"temp_6"
6,"wq6_t_97",11.8849,0.1754904,"temp_6"
6,"wq6_t_98",11.9243,0.1754904,"temp_6"
6,"wq6_t_99",11.9189,0.1754904,"temp_6"
6,"wq6_t_100",11.8504,0.1754904,"temp_6"
6,"wq6_t_101",12.3,0.1754904,"temp_6"
6,"wq6_t_102",12.0343,0.1754904,"temp_6"
6,"wq6_t_103",12.1104,0.1754904,"temp_6"
6,"wq6_t_104",12.0788,0.1754904,"temp_6"
6,"wq6_t_105",12.0887,0.1754904,"temp_6"
6,"wq6_t_106",12.0126,0.1754904,"temp_6"
6,"wq6_t_107",12.0282,0.1754904,"temp_6"
6,"wq6_t_108",12.1025,0.1754904,"temp_6"
6,"wq6_t_109",12.4849,0.1754904,"temp_6"
6,"wq6_t_110",12.8,0.1754904,"temp_6"
6,"wq6_t_111",12.263,0.1754904,"temp_6"
6,"wq6_t_112",12.3071,0.1754904,"temp_6"
6,"wq6_t_113",16.5,0.1754904,"temp_6"
6,"wq6_t_114",15.4742,0.1754904,"temp_6"
6,"wq6_t_115",16.2588,0.1754904,"temp_6"
6,"wq6_t_116",17.7,0.1754904,"temp_6"
6,"wq6_t_117",16.341,0.1754904,"temp_6"
6,"wq6_t_118",16.1534,0.1754904,"temp_6"
6,"wq6_t_119",16.0229,0.1754904,"temp_6"
6,"wq6_t_120",16.0861,0.1754904,"temp_6"
6,"wq6_t_121",16.7,0.1754904,"temp_6"
6,"wq6_t_122",16.3957,0.1754904,"temp_6"
6,"wq6_t_123",15.3407,0.1754904,"temp_6"
6,"wq6_t_124",14.8,0.1754904,"temp_6"
6,"wq6_t_125",14.2302,0.1754904,"temp_6"
6,"wq6_t_126",11.9965,0.1754904,"temp_6"
6,"wq6_t_127",11.6685,0.1754904,"temp_6"
6,"wq6_t_128",11.8227,0.1754904,"temp_6"
6,"wq6_t_129",9.7757,0.1754904,"temp_6"
6,"wq6_t_130",8,0.1754904,"temp_6"
6,"wq6_t_131",8.0096,0.1754904,"temp_6"
6,"wq6_t_132",5.3276,0.1754904,"temp_6"
6,"wq6_t_133",4.5,0.1754904,"temp_6"
6,"wq6_t_134",4.4763,0.1754904,"temp_6"
7,"wq7_t_1",8.0211,0.1754904,"temp_7"
7,"wq7_t_2",7.7588,0.1754904,"temp_7"
7,"wq7_t_3",8.4274,0.1754904,"temp_7"
7,"wq7_t_4",8.15,0.1754904,"temp_7"
7,"wq7_t_5",8.9566,0.1754904,"temp_7"
7,"wq7_t_6",9.3382,0.1754904,"temp_7"
7,"wq7_t_7",9.5404,0.1754904,"temp_7"
7,"wq7_t_8",9.6684,0.1754904,"temp_7"
7,"wq7_t_9",9.7753,0.1754904,"temp_7"
7,"wq7_t_10",9.9595,0.1754904,"temp_7"
7,"wq7_t_11",10.8,0.1754904,"temp_7"
7,"wq7_t_12",11.5,0.1754904,"temp_7"
7,"wq7_t_13",12.7299,0.1754904,"temp_7"
7,"wq7_t_14",12.896,0.1754904,"temp_7"
7,"wq7_t_15",12.9481,0.1754904,"temp_7"
7,"wq7_t_16",13.0311,0.1754904,"temp_7"
7,"wq7_t_17",13.1159,0.1754904,"temp_7"
7,"wq7_t_18",13.2025,0.1754904,"temp_7"
7,"wq7_t_19",16.9827,0.1754904,"temp_7"
7,"wq7_t_20",18.632,0.1754904,"temp_7"
7,"wq7_t_21",5.8721,0.1754904,"temp_7"
7,"wq7_t_22",7.0986,0.1754904,"temp_7"
7,"wq7_t_23",7.3437,0.1754904,"temp_7"
7,"wq7_t_24",7.1671,0.1754904,"temp_7"
7,"wq7_t_25",8.1419,0.1754904,"temp_7"
7,"wq7_t_26",8.1743,0.1754904,"temp_7"
7,"wq7_t_27",8.5465,0.1754904,"temp_7"
7,"wq7_t_28",8.8057,0.1754904,"temp_7"
7,"wq7_t_29",9.1608,0.1754904,"temp_7"
7,"wq7_t_30",9.3337,0.1754904,"temp_7"
7,"wq7_t_31",9.3552,0.1754904,"temp_7"
7,"wq7_t_32",9.5116,0.1754904,"temp_7"
7,"wq7_t_33",9.6626,0.1754904,"temp_7"
7,"wq7_t_34",9.8641,0.1754904,"temp_7"
7,"wq7_t_35",9.9852,0.1754904,"temp_7"
7,"wq7_t_36",10.0311,0.1754904,"temp_7"
7,"wq7_t_37",10.1465,0.1754904,"temp_7"
7,"wq7_t_38",10.2681,0.1754904,"temp_7"
7,"wq7_t_39",10.4097,0.1754904,"temp_7"
7,"wq7_t_40",10.5143,0.1754904,"temp_7"
7,"wq7_t_41",10.6419,0.1754904,"temp_7"
7,"wq7_t_42",10.6472,0.1754904,"temp_7"
7,"wq7_t_43",10.7697,0.1754904,"temp_7"
7,"wq7_t_44",10.8612,0.1754904,"temp_7"
7,"wq7_t_45",10.9397,0.1754904,"temp_7"
7,"wq7_t_46",11.0537,0.1754904,"temp_7"
7,"wq7_t_47",11.1322,0.1754904,"temp_7"
7,"wq7_t_48",11.2508,0.1754904,"temp_7"
7,"wq7_t_49",11.441,0.1754904,"temp_7"
7,"wq7_t_50",11.4985,0.1754904,"temp_7"
7,"wq7_t_51",11.7081,0.1754904,"temp_7"
7,"wq7_t_52",11.8101,0.1754904,"temp_7"
